,PE
116,450.6748830880947
117,452.2219394700321
118,486.1220646017675
119,457.3760383074818
120,480.92634179835983
121,452.35806202745727
122,489.320786890692
123,490.5613308738173
124,488.0314157441309
125,451.0852743796445
126,477.5892455686361
127,490.9913891982016
128,478.2964994412478
129,475.7574017479698
130,447.68549358377265
131,451.50386318143495
132,486.7937145941043
133,470.4423319236724
134,449.97174381743235
135,471.59269402295854
136,496.91421882631624
137,448.0067723692992
138,465.1729040738043
139,497.4149892589988
140,454.98173064871713
141,456.58523286184567
142,452.263214465135
143,481.19006404494746
144,478.1286526641107
145,476.93584319007795
146,454.2690874194371
147,446.4986219491281
148,494.7925893632466
149,466.59038561800156
150,453.4983721230213
151,479.5241676095065
152,451.2040057917088
153,469.63310907908595
154,457.84082753717036
155,463.36008932179715
156,441.88167970984733
157,475.3867416522325
158,446.7331230996359
159,477.071893474729
160,489.8821219181134
161,448.2246193259731
162,480.5817758556509
163,447.7193708143058
164,494.9305164497304
165,473.0360998225439
166,477.2419986005608
167,459.35263831286625
168,474.5870104249966
169,505.30569191562125
170,458.0784057815336
171,473.0620884925066
172,472.635471663774
173,461.9802117052819
174,454.9075322564958
175,478.94952970849977
176,450.8551362702404
177,458.6182017137346
178,446.81089423823784
179,468.70192693465196
180,456.0135518568145
181,457.16606738804745
182,443.971918747379
183,483.10143724087465
184,493.4954645899557
185,458.9493443830404
186,456.8185450353788
187,442.1693280257094
188,449.2311985787765
189,477.8866780015149
190,451.11021121978007
191,450.54728412461435
192,459.24711078735925
193,488.84378670842096
194,492.615417555412
195,496.5422157090481
196,472.53918085119597
197,451.1649490787139
198,490.9506471643978
199,497.84665042879914
200,455.57454358285247
201,445.8021201695132
202,492.64062940664866
203,440.1043276102627
204,474.9681766815998
205,457.11125174459147
206,477.80561798778757
207,457.97329020130087
208,475.1907073766159
209,456.19064069610874
210,452.76609780882967
211,480.0287779094779
212,448.1983999255138
213,497.07466565097315
214,485.9046429320861
215,497.6126836611432
216,475.1564901274765
217,445.2844753014409
218,495.9965885351814
219,467.3663270117924
220,479.96928203238787
221,463.8308343005541
222,451.2928551566511
223,459.7511577719761
224,468.1610381941577
225,467.2285741513399
226,455.92427363509586
227,477.829874811921
228,444.07703263482915
229,453.96809304321545
230,441.6448235089138
231,461.9060312806859
232,450.58660022562657
233,493.8266916133097
234,444.91053775271797
235,474.1636764484794
236,457.94427429418954
237,450.355772624129
238,458.27429054844185
239,465.3484394260225
240,470.6478384315995
241,492.03609428281885
242,440.4340072009473
243,461.5542844689083
244,492.6154837958207
245,452.00705292276615
246,495.0034758352609
247,478.90660895712915
248,483.26003513880727
249,491.07711726641116
250,470.8158365411377
251,448.42996446262663
252,469.6222051801993
253,462.11909915089115
254,444.106048435284
255,486.55144138891467
256,454.2473749910104
257,440.51590104493084
258,492.79059241423784
259,498.0377371519198
260,446.31208977951
261,453.1508316404999
262,453.678187747403
263,498.1733042301272
264,485.4143122832921
265,455.6157768718016
266,500.3132066964162
267,467.8151290746075
268,449.85240255807673
269,461.2708030026053
270,448.91094197420404
271,478.8863871373144
272,499.2224866380381
273,483.0550724340299
274,489.9002478406216
275,478.6803425195058
276,459.97895709592984
277,460.8051387583857
278,477.89264599224947
279,453.2289621338819
280,486.90571496652706
281,450.9227127446558
282,459.0031285304106
283,464.17089852449516
284,447.94835049776685
285,460.2279945645716
286,465.0260901960086
287,480.00249460323397
288,457.6836514547719
289,468.348428337081
290,451.13784367919294
291,464.19924935266255
292,464.29182517316093
293,471.1185291391982
294,449.2636633927539
295,478.8694568241187
296,438.35814820508443
297,461.07822189045163
298,490.31753167808546
299,476.7088152987919
300,445.7322206830448
301,475.7680858166604
302,485.3774150672636
303,488.04078479712354
304,495.79729192829376
305,491.56802681211445
306,479.8737175362259
307,475.15903858123414
308,459.9785805317386
309,482.8956976472136
310,445.0655443604696
311,455.6367967628881
312,481.6241762546344
313,479.8503145459061
314,479.69052119566544
315,452.4236339834004
316,447.3768547355164
317,461.57997029952827
318,454.28624758424854
319,450.3062856214952
320,449.8304750553496
321,471.6137540451745
322,448.1598101462304
323,444.9507844632002
324,477.07156048691724
325,447.8098308471406
326,506.0187214433003
327,475.29454512402083
328,463.7924150677804
329,470.40538927230244
330,490.54541609923444
331,482.82541579984576
332,486.9840151047444
333,456.6530999202842
334,450.69696100353855
335,465.7297820474443
336,488.03738300692663
337,464.0581837801605
338,443.22640401187306
339,487.3541590071263
340,440.2393193739915
341,450.8903657317589
342,498.051587813769
343,439.6023550700904
344,490.30353817455153
345,450.0435896204926
346,448.6064964344968
347,469.23410770862523
348,447.3147670798981
349,467.79892006480617
350,468.2965546561332
351,440.93337264926436
352,506.69353961258156
353,464.8859597636437
354,460.6496276806542
355,448.6796125613294
356,452.8151513454465
357,444.5947864743142
358,445.99147417784354
359,457.65136963020706
360,449.7172188240011
361,452.9115525707966
362,454.5502968533687
363,446.7203582880101
364,446.101663431194
365,461.58421220849203
366,487.4152317921383
367,444.6983574541866
368,455.9201574717728
369,453.09924399431696
370,439.04789450313336
371,485.5004551480042
372,480.2460299936619
373,445.2601572707437
374,489.707905483719
375,477.54605303126795
376,488.6874280806738
377,455.8215562572731
378,466.65875231484176
379,453.89561876460584
380,479.6679087955769
381,465.87146265167695
382,462.39401939219664
383,489.49967988753156
384,446.14622874767366
385,460.9130312328214
386,458.0512140659517
387,461.7424107067421
388,491.79046251742835
389,491.2539030257078
390,496.91581600804597
391,468.0395395345486
392,465.500801391679
393,464.4345597818385
394,455.78776190096943
395,477.2151847516471
396,450.64912255195685
397,491.1847313720281
398,501.8183353824425
399,459.88780081169557
400,463.71947098720494
401,453.1887546213352
402,459.9131553359129
403,440.597025773907
404,450.6788913297786
405,475.9397523827143
406,447.2973659873007
407,496.5849655029928
408,463.37409493262777
409,483.16457602812227
410,480.47594177118884
411,445.5865572330419
412,448.54411190319837
413,476.81213523565157
414,448.23635595859054
415,456.0179303667936
416,454.75138407831645
417,472.03071145423263
418,479.86153193938725
419,440.74207635588465
420,479.26005732072696
421,479.84139391960593
422,456.1211893904148
423,470.9999440861642
424,459.3075682240886
425,445.2493420873465
426,462.7940433793649
427,443.30621636360337
428,445.40273434071645
429,457.257148866692
430,446.4107668802373
431,443.8727049239148
432,452.3082535072452
433,458.957726557085
434,494.3706583384797
435,437.43001623385965
436,449.174553875098
437,501.09534410259704
438,457.71624461463426
439,485.01468303513883
440,454.46441193889285
441,475.8116941541719
442,489.6583895200413
443,448.50523831545524
444,485.3613856935609
445,494.25569037080066
446,462.3246208929805
447,460.1033729413572
448,492.4138377184573
449,473.2861851446515
450,466.79539813574013
451,456.2557765892763
452,468.4679802763908
453,475.4684389229013
454,456.68490686329693
455,447.8493874422508
456,457.8300539855036
457,447.4115207001176
458,455.8063755071815
459,445.7445670134975
460,468.0411608576791
461,490.1504789471614
462,454.57454550016416
463,463.65544605990823
464,479.7962599111991
465,458.82100503690805
466,445.001930314563
467,442.54804554427363
468,461.00032485327097
469,449.61798359207063
470,497.3395051486146
471,443.1735669615564
472,450.6425194460475
473,472.12350513256973
474,470.33088206111773
475,451.8608334679218
476,456.38062779403646
477,451.46573583798414
478,452.06780473249574
479,475.61724271070574
480,466.8807202188888
481,457.9588269139039
482,472.3949276986294
483,490.130148117248
484,490.652808971424
485,443.9869012274219
486,465.2635581978893
487,436.86128880950275
488,448.6785090108546
489,485.5047227833359
490,448.9417622024761
491,452.932159461195
492,443.29671733558865
493,503.14511394488244
494,451.61547765865595
495,454.7846407951684
496,473.62644111181106
497,458.61367854233237
498,474.22580814852137
499,463.5481536974756
500,497.3536399628069
501,453.26990909070656
502,476.07928535176626
503,448.27383283636493
504,447.8985651292658
505,454.57783331726836
506,474.9545191057608
507,440.3547826931464
508,487.744460412291
509,443.0122272557158
510,450.35316390978
511,456.2123205559889
512,502.0932277459389
513,443.9993518599244
514,442.33811660986413
515,482.2581757517772
516,442.2476837256293
517,441.51524602094474
518,474.7277880631053
519,449.15854163886473
520,443.00112963428757
521,465.94910212866813
522,463.82587274264296
523,462.9650070628701
524,489.10006831919594
525,442.92754226668654
526,464.75754515520254
527,485.37915245724145
528,485.58351954102824
529,439.7308954864074
530,497.20439254446956
531,453.833407225675
532,476.7591049316965
533,450.13143046155386
534,486.4081809966943
535,494.0477854488001
536,476.81551586575546
537,443.5288306095014
538,498.8511116387562
539,463.8855972288899
540,496.51901366073247
541,447.24911417411187
542,459.2498882754554
543,450.9553286257206
544,445.80323325244365
545,443.50453311057635
546,458.4022353579185
547,450.78615590478285
548,448.8523739101507
549,447.44713396576714
550,491.27745614029504
551,445.32471324433317
552,485.6649956575438
553,440.80625780111376
554,473.74558743656854
555,455.94961668279797
556,450.0939526827853
557,490.02299039322776
558,445.3346811621158
559,457.97105561953254
560,448.4684241918831
561,444.9680311838875
562,481.39028185835855
563,469.2549680468246
564,464.2602802021453
565,460.10678246748887
566,486.5714775620052
567,458.25036341779247
568,447.52350302084795
569,442.61593185124076
570,476.29571136858243
571,507.16966504833044
572,461.5748394813127
573,487.5795218647633
574,463.549103247149
575,446.35632566564544
576,448.36633978100605
577,498.3243758917826
578,452.28770204747514
579,497.64363540932237
580,455.98199724241715
581,454.7601358362956
582,461.6466361801715
583,453.1379065208844
584,445.4829637779939
585,486.7324124458143
586,481.43463946238677
587,444.2674591240596
588,457.3547701567547
589,488.59053408071253
590,460.66568732884747
591,451.28088870069956
592,473.75528790941496
593,476.94189601670513
594,468.668778596749
595,484.1556264636104
596,494.42696393150715
597,446.2819873245923
598,462.83238855565355
599,493.51242546986856
600,452.0650975664346
601,455.5918130968696
602,451.4781264127228
603,455.5618897235954
604,479.845146564442
605,461.9733772908947
606,474.60627494975193
607,459.7225705593864
608,457.01331913863527
609,454.5080644294936
610,506.3474758335556
611,463.0746501292023
612,450.1201065184902
613,457.54437362928127
614,459.0457358985105
615,445.1976185181884
616,486.62546793497296
617,453.2398361681216
618,455.47545480900055
619,479.2477597702312
620,443.5079620626389
621,451.82513697546034
622,491.8600070427422
623,481.5531972824812
624,481.5052158141032
625,449.1592227084908
626,440.8045782001072
627,481.2754201033379
628,451.9289283234846
629,443.9565866942533
630,459.482212365038
631,452.58013506457627
632,472.3419069225147
633,476.94881478184317
634,498.71188021696554
635,470.1104667455672
636,478.7926837630791
637,451.1718719268975
638,460.1061248305914
639,498.17215406901516
640,483.25154453487283
641,481.74375760816287
642,448.3130072708691
643,491.3982071563776
644,470.3300993644251
645,502.4583246884394
646,443.0657290432088
647,451.55714703698743
648,471.4103493517387
649,445.13002045290585
650,463.4277758194953
651,445.70281820713484
652,446.07761876942027
653,492.51489374652493
654,479.6979084654551
655,444.843610858072
656,484.34394429066634
657,475.19597170517267
658,445.5624348232853
659,455.3476758356548
660,462.34689016768067
661,495.07105325255367
662,437.9813741028169
663,444.6456317928181
664,457.9109075888379
665,446.0642987563867
666,487.53237445979966
667,457.7860828237236
668,475.69990943143176
669,484.83400197046035
670,474.9390974154829
671,449.0695847542757
672,465.7085416072675
673,486.48034056482953
674,482.6822209475737
675,489.09817837769657
676,446.8442695415601
677,460.66567570210225
678,458.32663196387307
679,472.2114242805574
680,456.0966981532796
681,455.0701606941575
682,458.14494288284783
683,486.6740762618419
684,445.45379157325664
685,460.6917147573807
686,452.4283069868174
687,474.8553136271633
688,492.91743268576374
689,486.17319046688067
690,458.6792938718514
691,450.3882182815967
692,495.59679373519015
693,488.2182642005319
694,459.48060514273266
695,466.6933089007986
696,452.02573169314866
697,452.2535030208551
698,446.61864266866627
699,445.38806944218226
700,461.55019787186774
701,454.25138097088444
702,477.46843607763975
703,448.8661938093689
704,447.80069254321535
705,475.0332129272769
706,494.2551013602471
707,452.78882453598595
708,477.5487392868792
709,458.3859863383937
710,483.95907491178576
711,454.2841283330461
712,471.27868389701064
713,469.0079267333975
714,490.5982617470824
715,448.60954362615826
716,457.32481681916994
717,445.4246434196161
718,446.3047647302969
719,482.43184970734075
720,488.56774359502714
721,445.2180992508941
722,456.31141255364673
723,486.79146538034894
724,446.27873235677833
725,486.240831478334
726,461.02276662985105
727,442.36168149629196
728,477.6113085260409
729,457.6675009946877
730,460.3682767418433
731,459.49141907049506
732,449.7190714963235
733,471.55545069609246
734,458.155211781942
735,480.84877919511865
736,444.25356166324224
737,491.386528223217
738,461.7754953160933
739,491.6784957411265
740,468.77955160708103
741,451.05092679282626
742,457.6496654935277
743,443.5188767980026
744,455.4921665519194
745,493.58962264596965
746,463.8321156699566
747,467.71517638188976
748,463.19169128528637
749,459.4844745770677
750,462.313484942784
751,469.9258250601112
752,467.782048670253
753,481.06953676059874
754,452.15341206589136
755,463.36006710858413
756,484.62827817294004
757,442.94982203349394
758,451.594686768693
759,494.63830235614205
760,469.7519621662498
761,484.07320852266827
762,448.27237609124165
763,489.1322505736643
764,482.2413854830814
765,487.3871125911949
766,475.40021134540876
767,463.2717247658931
768,461.5669554811627
769,459.032518971293
770,466.97508222919953
771,462.85765637184795
772,451.8294416196866
773,465.27166547902664
774,481.27786651353273
775,463.92695889034877
776,451.6123134401449
777,454.7469088533458
778,470.6830930006665
779,478.08273260636037
780,445.9607655896058
781,473.81204205239186
782,464.06340429344635
783,487.4576244335528
784,449.3242742105663
785,486.160459384921
786,448.060877808356
787,457.1896788892778
788,454.19078810042157
789,452.9261523977884
790,474.5678753115375
791,471.9209459489753
792,477.37308229542947
793,481.76315806177246
794,450.93363909321164
795,467.92541571659393
796,487.9485277138453
797,460.06248289203313
798,478.31712835227614
799,457.77099439793693
800,445.9910737783944
801,453.0337248933802
802,470.33773438022564
803,462.75443894553683
804,478.8814185122574
805,467.10580075035824
806,484.95744047775173
807,460.27394616028135
808,454.40635052132296
809,469.9207559214039
810,474.3854986781532
811,482.07382133743573
812,450.00915869562334
813,480.04962807466956
814,457.8631546786757
815,456.4506815048208
816,481.494713832307
817,488.1497822281805
818,440.4188507031722
819,449.32700311574763
820,476.53857669792006
821,444.59106728840055
822,481.9155747543845
823,459.471119531548
824,485.2621010302232
825,450.2167233247512
826,474.63641760435456
827,450.98818817691864
828,449.4533123750773
829,448.0711247700288
830,458.01888796215417
831,453.56383355337636
832,451.86817354912415
833,478.97994209934615
834,458.72817289736764
835,456.79415862316785
836,480.1536788538007
837,487.8842356431017
838,459.76444647284137
839,504.4844831536172
840,481.25077007439774
841,490.47892495966016
842,455.12773033346105
843,483.8768244207774
844,448.67838824514644
845,479.6196565075598
846,474.4724422434158
847,463.9780779653319
848,477.38611012743894
849,456.4993671082843
850,466.87983884897034
851,459.0098741218739
852,494.36092674384224
853,486.2922838204312
854,450.5868008131084
855,456.50775861671065
856,484.62848339414023
857,445.56707177304924
858,468.40741028052855
859,444.73724819324656
860,467.00545013596053
861,489.87985883457833
862,483.9907915982529
863,475.0280301684526
864,456.116249537796
865,452.835610433644
866,455.5904848113634
867,480.6301011701934
868,455.4202513310203
869,454.4589625193303
870,450.33899424716344
871,453.100641936449
872,473.1722372703055
873,494.8625349927186
874,476.14324146666354
875,481.051748078123
876,490.4257273285669
877,453.3169760434573
878,488.38318291612705
879,453.2684326641739
880,448.9220135064396
881,453.06472005012273
882,499.78564613412533
883,467.48210745693456
884,457.1180254880558
885,449.4519716622784
886,466.69806084246005
887,452.35108980476883
888,467.8210986227734
889,445.4584223409202
890,449.60796685484473
891,475.0542620977623
892,470.19535282292134
893,449.81208444561884
894,477.7287340733853
895,447.60033260981254
896,439.0733590751607
897,490.623695343107
898,448.41104320847444
899,443.8968296859567
900,480.9954753391218
901,475.8419292418633
902,466.30519238862416
903,475.81860612867587
904,446.78500743101193
905,451.7616977918013
906,482.66910756624054
907,460.96414399766314
908,466.978118929152
909,446.69452980201146
910,460.6851139741453
911,458.588602103901
912,472.2641398108614
913,450.5146209266546
914,469.94347722473753
915,468.3202325980986
916,488.90633446974795
917,462.0733898952074
918,455.36877646227293
919,488.84684345826
920,458.5183608609585
921,452.1257966259753
922,474.93327579991177
923,460.24786141370004
924,472.8396164147659
925,452.08210689863193
926,448.5462170116537
927,449.6183175766616
928,487.5390348842083
929,453.30970492730916
930,456.52857864755583
931,462.6860618705927
932,501.40475021186415
933,438.996365039263
934,436.87414125442393
935,453.8601426259167
936,478.91354427490927
937,462.75459867053246
938,452.08183562509777
939,464.44799774784565
940,441.89570934540876
941,457.6589699218295
942,480.75283293457534
943,462.24778505808354
944,452.6966326098653
945,474.5708156690544
946,463.7567755023989
947,486.07213106402634
948,436.7668752348707
949,488.89488222454986
950,441.8811088694718
951,463.9786088949625
952,458.0584732964807
953,489.9872398756175
954,483.39506821111894
955,496.9521757771973
956,439.8084064187238
957,455.3406454709259
958,485.6680877485239
959,457.4097132837057
960,472.5315217780696
961,503.12811897037017
962,487.55207512232954
963,449.5499412692345
964,447.39021887421114
965,456.45804209579495
966,474.3354315370603
967,490.9513641875357
968,450.7993385885639
969,457.39893358172134
970,446.2757829220791
971,481.4573764528746
972,493.0594129007732
973,485.87534765400306
974,449.39173051777135
975,457.4294009459118
976,477.6618554688734
977,451.17996962211254
978,460.33228720370516
979,485.6383174319736
980,455.3522925858635
981,498.11169162779106
982,484.9071632151687
983,462.784973023655
984,479.0585488341779
985,452.1603008479116
986,448.01029719315653
987,474.5064561203887
988,458.4796062150003
989,448.0852658164684
990,461.0079423532205
991,491.7895832616131
992,450.7892454599698
993,480.81457775404016
994,464.4008338536662
995,496.48336025763945
996,454.98252346772466
997,468.85779697520627
998,463.7347205481979
999,460.64392672967864
1000,496.6179162670849
1001,445.15335554086636
1002,449.52265213917764
1003,448.17219748039867
1004,455.218145918919
1005,480.2872603380101
1006,444.18639570365525
1007,467.9408352779655
1008,447.42296314814524
1009,489.1971973253025
1010,501.1614693627503
1011,467.02752284501787
1012,473.6688073350493
1013,459.5638151801048
1014,443.2693992565627
1015,455.3350243733079
1016,446.7683574570886
1017,502.79932330698637
1018,473.8075075480463
1019,482.82826359325117
1020,445.5169881277756
1021,458.74403200548767
1022,474.1560338549022
1023,490.05060624272693
1024,480.7499931034906
1025,472.28887716743253
1026,470.89697432267013
1027,497.2429682265678
1028,481.70288851001516
1029,488.88396210394046
1030,452.95626549603236
1031,450.7291969460827
1032,472.27063319226875
1033,459.6761153040832
1034,466.14644419984756
1035,440.5604913324283
1036,442.8050343056488
1037,451.8599222176227
1038,450.8909408593676
1039,444.9970182972261
1040,499.0943447021876
1041,456.8346123568493
1042,464.63922121735493
1043,456.61100145119667
1044,496.89452550740674
1045,446.5628644703077
1046,439.7203917607755
1047,490.7375695003853
1048,493.73878895679826
1049,479.03698020390317
1050,447.8740057211832
1051,451.43690100512976
1052,482.7396795666457
1053,439.870065868724
1054,444.91295418551465
1055,472.387362756193
1056,452.17714155637094
1057,451.27947458410137
1058,446.596952033856
1059,467.50587863305145
1060,455.64170267204764
1061,452.0543601818269
1062,458.4609397782845
1063,446.1690952495451
1064,460.8315325217704
1065,455.5301786305063
1066,439.33602843846717
1067,490.86717778731105
1068,459.65150430215573
1069,456.1054983799201
1070,442.4187881946485
1071,504.6908973615635
1072,478.07048421311674
1073,473.03206848634693
1074,494.2345145949052
1075,478.37840164952854
1076,453.0870445933744
1077,466.435247548366
1078,454.3061144879185
1079,493.8207262416736
1080,489.53572433121803
1081,503.51012415554413
1082,508.69205667375076
1083,450.76807540704687
1084,489.06155056053393
1085,499.1840602561345
1086,465.7632012358916
1087,462.18867279159605
1088,444.9555847953054
1089,478.8955082726169
1090,460.279392248786
1091,470.47086686946255
1092,452.12922467604625
1093,486.336312080428
1094,445.3857948924828
1095,471.2566763316296
1096,446.8363475345339
1097,450.3365081695153
1098,495.92219656355365
1099,452.162192033041
1100,476.71399899374643
1101,473.74633842453346
1102,447.1922369676937
1103,478.0609372520609
1104,499.19800374919663
1105,448.5319926173277
1106,442.12370175758116
1107,452.4838525463019
1108,500.3863958120083
1109,444.94766961694063
1110,443.4805388386506
1111,444.26443860205734
1112,457.566162718605
1113,445.7071167122811
1114,462.5903068442214
1115,487.92864750172924
1116,486.4888855225925
1117,487.21170602906517
1118,490.0485354372211
1119,477.3762184388175
1120,467.3273309219606
1121,472.6378309508105
1122,486.1761185061173
1123,456.44610480648663
1124,448.6273568509178
1125,472.32687309810376
1126,507.1989421398809
1127,484.2202636421148
1128,460.48870534010183
1129,484.38529541180924
1130,451.9856962574219
1131,487.4686992826374
1132,482.1786889994467
1133,449.65412593751597
1134,494.54379208619855
1135,455.97700419506714
1136,459.4133716210992
1137,482.2412175317811
1138,480.057067133981
1139,470.4198742921271
1140,440.46183740275086
1141,458.1751373113907
1142,452.23485201485136
1143,441.85233659393776
1144,441.2356888344481
1145,458.60941997034365
1146,450.32284842324987
1147,463.88767033715095
1148,487.57695936018166
1149,453.7482121513841
1150,501.30177508144743
1151,475.27782991768623
1152,475.90234733988035
1153,469.06368383388775
1154,470.6445872955488
1155,466.30007992687115
1156,479.58776219652924
1157,462.46423683435705
1158,445.9255907218383
1159,470.60699193384164
1160,455.08598417572415
1161,441.53536440082985
1162,451.0646345939152
1163,451.90678075397676
1164,482.6573541693149
1165,471.7685925702256
1166,449.7878933006263
1167,476.2303110015121
1168,461.9062416961754
1169,459.88531797618356
1170,471.0198586465779
1171,473.186123047458
1172,475.12279851630836
1173,470.78837921261845
1174,445.232462920968
1175,493.9867813401857
1176,462.06873070441173
1177,497.20149426925485
1178,500.7303667969799
1179,479.71271091045963
1180,492.9030425882673
1181,467.0119384388449
1182,449.6138777693016
1183,469.1400131477844
1184,493.4218919868741
1185,441.2089077895732
1186,444.8446715981077
1187,488.40018704077255
1188,438.40449098709956
1189,477.1667992027238
1190,485.762047793572
1191,464.14295314361624
1192,485.24004095008974
1193,482.02566961003714
1194,479.11003194300025
1195,479.0273846228557
1196,457.9509601451902
1197,456.5422885259342
1198,478.4194834764672
1199,464.23449181811026
1200,472.0516001669912
1201,488.9085081130317
1202,487.65961193493473
1203,465.8135221907839
1204,442.2578183198802
1205,439.9628972399781
1206,496.5753563746476
1207,484.4537634053862
1208,453.43435166721673
1209,475.1848889490365
1210,460.3307270506987
1211,445.65594533306586
1212,469.0629302663454
1213,447.7560666698633
1214,471.31825839994536
1215,454.8953918540472
1216,473.02034229779025
1217,472.2363496148267
1218,463.0760573801112
1219,459.72982065082596
1220,480.9906470346039
1221,452.1440855084608
1222,447.42717424693154
1223,443.5029960773003
1224,482.9735566187998
1225,493.1204467104847
1226,443.66046396458756
1227,439.3858370066679
1228,464.44607690524884
1229,497.30478635340984
1230,503.510902944459
1231,451.1747251935862
1232,467.7059843754779
1233,462.235783975578
1234,451.5062196662346
1235,448.0615576760968
1236,439.72427623065846
1237,442.7529320283955
1238,501.25762599468464
1239,443.2238956311492
1240,478.7842346358694
1241,468.357377414832
1242,472.94683902287846
1243,442.25458014909935
1244,449.29436440962417
1245,471.58359968062376
1246,483.3197104182956
1247,445.91444920089526
1248,462.58428219675824
1249,491.3371253299523
1250,451.35345989062574
1251,443.9451549805222
1252,466.2898125244022
1253,448.8865476938765
1254,453.43345256768544
1255,487.66052178844035
1256,480.4732198354304
1257,456.4082745874848
1258,442.59053822694005
1259,447.88082838690985
1260,492.7075103167703
1261,496.65984894287845
1262,477.34691200149854
1263,501.7529345702006
1264,472.4110806062517
1265,436.53699273039155
1266,489.3826460813381
1267,472.4718314561343
1268,454.0622419669704
1269,490.7790963867056
1270,472.77566773974996
1271,449.8627861637381
1272,480.2446346522192
1273,453.6964859502582
1274,460.0779090564384
1275,470.4808287782101
1276,451.9134179817273
1277,455.17716263266533
1278,455.9399025635243
1279,460.34718854572833
1280,499.0638858989543
1281,462.81999665768933
1282,488.20981300527666
1283,471.5056030689588
1284,488.1586883411821
1285,437.89635087922625
1286,446.41470469025757
1287,451.1319672838951
1288,448.6752373465036
1289,448.68110284910443
1290,464.34081081185576
1291,491.349695078394
1292,475.5451077904446
1293,485.15309027601273
1294,472.88477446201085
1295,478.6695078144871
1296,493.2467729555528
1297,455.01094641764627
1298,465.778056753527
1299,452.1912523290444
1300,447.2959340187005
1301,488.6192154715869
1302,452.9163047196621
1303,482.89391500858835
1304,465.9498138243876
1305,439.76850248375246
1306,439.7300902050395
1307,461.0998564288288
1308,461.85607987657204
1309,473.98831108673244
1310,465.91052908941305
1311,461.06290321034516
1312,448.2526582389219
1313,485.1611866631095
1314,466.73555104182327
1315,473.416907519394
1316,452.8160662913211
1317,464.92124343357557
1318,451.4175149238875
1319,451.18060132139766
1320,475.66713661803124
1321,486.41140418385555
1322,496.62792044840654
1323,485.20285021763874
1324,461.16503246592964
1325,444.3984630744507
1326,448.25408340763573
1327,443.8572126550907
1328,482.08394242633
1329,456.3432939498271
1330,471.92833357772844
1331,451.6323501417772
1332,474.5227015187434
1333,492.34463774468855
1334,476.1555758356042
1335,497.8289516341532
1336,470.8206612678088
1337,473.1820834639497
1338,484.6413990646019
1339,477.25455836429245
1340,444.08892308713104
1341,455.714040833698
1342,449.4458257229511
1343,444.2665817625287
1344,444.3453637429853
1345,461.8838071248667
1346,475.22843263765077
1347,467.4894100655518
1348,469.7908621904573
1349,472.807122023236
1350,478.0842870015307
1351,453.1209922213512
1352,475.9155272596372
1353,454.4269938371228
1354,500.5517989884177
1355,448.8656541460552
1356,460.99574290530353
1357,486.06456558114934
1358,450.3864339260194
1359,465.7431620886343
1360,463.62706630143686
1361,440.08569161463026
1362,482.0898326186318
1363,486.72617752704315
1364,459.6516515824708
1365,444.6880164669422
1366,450.78463324826197
1367,443.70248257008456
1368,446.3571192654313
1369,491.08724863848016
