,PE
159,477.0445609910757
160,489.8003538245714
161,448.2870805288401
162,480.5236532806713
163,447.8192829973078
164,494.82409184536357
165,473.0078693248359
166,477.2090105299715
167,459.37829184421025
168,474.53256479583774
169,505.14055221161635
170,458.12107214571427
171,473.0363999994286
172,472.59714206377316
173,462.0005890659758
174,454.94997746997575
175,478.91842890572804
176,450.9137971608508
177,458.64065703048595
178,446.87086176757674
179,468.68506685023203
180,456.0595305794419
181,457.2130612967084
182,444.05434519643023
183,483.06027725096607
184,493.3786639740492
185,458.9746467400668
186,456.8524477433194
187,442.3024446592465
188,449.31450486184957
189,477.8478469841407
190,451.1604373426062
191,450.61714349858045
192,459.2691682912295
193,488.7646222971541
194,492.5051123178713
195,496.451559731901
196,472.5282141553059
197,451.2334802417114
198,490.8710771774986
199,497.7730588021047
200,455.6072990896171
201,445.8747202747184
202,492.55476528044306
203,440.201170954685
204,474.9436078782626
205,457.1674725042795
206,477.772925404754
207,458.01862144350184
208,475.17181825700726
209,456.2418908292713
210,452.80916359004993
211,480.0082956960148
212,448.2545641573851
213,496.9687620634151
214,485.84249552384784
215,497.46195771224177
216,475.1250101862863
217,445.3650278717017
218,495.9250473753625
219,467.35635743523414
220,479.92925626739526
221,463.8300367646378
222,451.337602741458
223,459.79931043116324
224,468.158880558337
225,467.21254436224956
226,455.9607475588077
227,477.8113496595104
228,444.21923184763216
229,454.01566408444927
230,441.7492818775133
231,461.91652655611506
232,450.6757880836209
233,493.72053261949685
234,445.01112988041524
235,474.1431045584918
236,458.0111010567418
237,450.44405487390986
238,458.3253558929158
239,465.3548574468514
240,470.6342812437179
241,491.91692557822824
242,440.52480988477936
243,461.5673444162079
244,492.5002876825226
245,452.0566965559394
246,494.8993749315907
247,478.8906724944469
248,483.21025005937435
249,490.99377745129806
250,470.7984465925506
251,448.4955110238477
252,469.60417407865765
253,462.15081642366255
254,444.19230790871745
255,486.4692809343304
256,454.29051468507595
257,440.64477787239883
258,492.7040999409093
259,497.9192674390312
260,446.3740903589602
261,453.19485157711495
262,453.7274223546627
263,498.0408524059162
264,485.3361823065274
265,455.64907480828407
266,500.2006364720435
267,467.81740399473915
268,449.9036003738882
269,461.29354903046
270,448.96767553920847
271,478.88669690559396
272,499.117614242505
273,482.9957439869408
274,489.8191783528957
275,478.6304592712899
276,459.99784250629796
277,460.82727305370105
278,477.8672543348149
279,453.30288116513276
280,486.82308511016873
281,450.97570323599473
282,459.02774110010415
283,464.17907940061934
284,448.04016860123755
285,460.2424604675942
286,465.04265223678954
287,479.97334237875333
288,457.7498755600909
289,468.3441426374249
290,451.18507471308544
291,464.2155155094427
292,464.2991551927055
293,471.09293051268867
294,449.3180017176617
295,478.8498040868748
296,438.4834667723669
297,461.1002108906727
298,490.22841806493346
299,476.6812940317651
300,445.83308363977403
301,475.73678480316875
302,485.27712361242027
303,487.95262617933207
304,495.7158297428657
305,491.486143287961
306,479.8368014963134
307,475.12140170168414
308,460.00529079889475
309,482.84063214568056
310,445.1594118827338
311,455.67461287983434
312,481.59466526769677
313,479.82065008473387
314,479.6484283373602
315,452.4641915985884
316,447.4390916332604
317,461.61372107118456
318,454.32868075190504
319,450.3869880345135
320,449.8842804391943
321,471.6184825172418
322,448.2167931021236
323,445.0296052630047
324,477.045069159368
325,447.9003501377214
326,505.91320197538147
327,475.27036488788747
328,463.8087235057342
329,470.4104136232543
330,490.4885265341209
331,482.80473105848955
332,486.92209299065104
333,456.67825892431586
334,450.75634400094094
335,465.7392795656835
336,487.9505594797427
337,464.0582706480261
338,443.2991589626773
339,487.29695896274586
340,440.35255922178834
341,450.98498235663595
342,497.90428603972595
343,439.70753044439715
344,490.21549494686104
345,450.10186919218967
346,448.6681953491737
347,469.1859646613236
348,447.396337886107
349,467.7938065121537
350,468.30741797337737
351,441.0233730351275
352,506.5350821904285
353,464.8728257634247
354,460.7043990574939
355,448.7403679111217
356,452.8811799613511
357,444.6639214268278
358,446.08258879949847
359,457.6794361261236
360,449.775313722896
361,452.95717909982926
362,454.5875870295304
363,446.7780442124113
364,446.1692006155637
365,461.6121836046256
366,487.3546846912166
367,444.76038077178436
368,455.95612227211853
369,453.14286417257625
370,439.1574748025902
371,485.4227211366519
372,480.2137890999332
373,445.33990180791085
374,489.6264990536182
375,477.5091372416939
376,488.60085520945495
377,455.864489516825
378,466.65042105229026
379,453.9441443341997
380,479.62200885408936
381,465.89039608367926
382,462.4186243799429
383,489.4139875011914
384,446.23940387650015
385,460.93388332584465
386,458.0915847845918
387,461.78452327127223
388,491.69835649736604
389,491.151142673527
390,496.773835140989
391,468.0333892555482
392,465.5074764866546
393,464.42437973655524
394,455.8225718681062
395,477.17509756536487
396,450.70591297542865
397,491.0967650988909
398,501.707851542548
399,459.9116277122201
400,463.7234452761387
401,453.23139914829693
402,459.9317243216627
403,440.71486242421554
404,450.75093485682686
405,475.90549674073975
406,447.38113389237844
407,496.47339250837814
408,463.38597923934776
409,483.12021194855447
410,480.4560164041529
411,445.6900377985651
412,448.6032211672798
413,476.7636433361662
414,448.303132820789
415,456.06224064915205
416,454.78743298711356
417,472.0254798494642
418,479.81912695493725
419,440.82597364906735
420,479.21643938839514
421,479.81138080369186
422,456.15087966064505
423,471.0016505962031
424,459.33240445091445
425,445.32945952487233
426,462.8262443926795
427,443.42289455322685
428,445.5290912029226
429,457.272822139074
430,446.4815131564955
431,443.9492633452052
432,452.39069769770674
433,458.98875660664714
434,494.2926875880935
435,437.7750561876625
436,449.2329693562149
437,500.9440506134696
438,457.7511688443238
439,484.9374959994529
440,454.50274455374586
441,475.7888576939604
442,489.56712806887555
443,448.56576581484364
444,485.2987516356988
445,494.14079107080033
446,462.35152905588745
447,460.12258900337537
448,492.321477159738
449,473.2744889618435
450,466.79271670625894
451,456.2912468519051
452,468.499563295872
453,475.4243183708209
454,456.72337145071396
455,447.9169938916191
456,457.868728164195
457,447.46890037691037
458,455.87247733397703
459,445.8203223373509
460,468.03948980029185
461,490.0734800933617
462,454.62253198569704
463,463.6619622378999
464,479.72173488953473
465,458.8672730198094
466,445.06951370123437
467,442.60385884419804
468,461.018705403567
469,449.68974758702564
470,497.2079307468144
471,443.2430834202167
472,450.74392594168177
473,472.1117316657465
474,470.3336764452843
475,451.90869330252383
476,456.41439656738237
477,451.51438936703056
478,452.1381850302721
479,475.5785691266344
480,466.87359004855614
481,458.01870090142336
482,472.37284393100776
483,490.06362339568904
484,490.5921517649939
485,444.0786954776827
486,465.2698025934804
487,437.14235835121866
488,448.7412481152517
489,485.449738508946
490,449.0027854800838
491,452.9724196185419
492,443.4314617023401
493,502.98643211020976
494,451.6684651081885
495,454.82637351684525
496,473.61456865044147
497,458.6614676775164
498,474.18439917812765
499,463.57062554634064
500,497.21375562805395
501,453.3194808921036
502,476.0080207217817
503,448.3319378124987
504,447.99541722301166
505,454.61799923704865
506,474.9242741670452
507,440.4079400657033
508,487.67020452519114
509,443.11286948051526
510,450.4428755102098
511,456.24222289002955
512,501.952423374488
513,444.10060071679317
514,442.43431258474754
515,482.1910283045302
516,442.33756617922586
517,441.59320264895837
518,474.70811498747616
519,449.2144041263169
520,443.10947030434477
521,465.9515940073932
522,463.8260728488564
523,462.96722064493315
524,489.0198615686517
525,443.0533316959883
526,464.76690585072623
527,485.31661276913053
528,485.5104909077289
529,439.8766394183385
530,497.11975489346685
531,453.89230084003657
532,476.7446641248303
533,450.21197774503514
534,486.3600155544089
535,493.9695912930491
536,476.7779812178972
537,443.61672753899006
538,498.77397166272345
539,463.8881061481133
540,496.4179604115575
541,447.3473387047423
542,459.2844989469232
543,451.02214730241803
544,445.87231864660396
545,443.58846313697904
546,458.4287577450297
547,450.84166882991724
548,448.90354812394577
549,447.5097870371709
550,491.1852096552139
551,445.3917800635754
552,485.591773743701
553,440.90869612629564
554,473.7216016081956
555,455.9881889914198
556,450.15668536718545
557,489.94857210759955
558,445.45985533271994
559,458.03931294122106
560,448.529427980444
561,445.062199099619
562,481.3628425629119
563,469.24088827330985
564,464.2676964253591
565,460.13131590582026
566,486.5110167490741
567,458.2884855492003
568,447.5920379264828
569,442.6867599801454
570,476.2724639960764
571,507.0180043163478
572,461.596325628656
573,487.505730054386
574,463.5776041798097
575,446.42350032537115
576,448.4256272877151
577,498.2353256298928
578,452.3783540115499
579,497.5275104960659
580,456.0214548862812
581,454.79927234197436
582,461.6681518196195
583,453.18301559311317
584,445.55474320245173
585,486.670071715254
586,481.40257353687736
587,444.3424603773515
588,457.3917437893448
589,488.52982112571203
590,460.6834451802519
591,451.33044254658796
592,473.7054658106985
593,476.9166148467893
594,468.63353269506433
595,484.10519244892305
596,494.36866482384556
597,446.35189059853036
598,462.8496376103905
599,493.420310049182
600,452.1114601040376
601,455.6123472829388
602,451.52933455080193
603,455.6236462619306
604,479.815709629675
605,461.9738575628077
606,474.57882132326614
607,459.7552299395063
608,457.0478016276361
609,454.55291358365866
610,506.19031315746497
611,463.08502469373593
612,450.19803371521044
613,457.5998217042896
614,459.063660307659
615,445.27414948804284
616,486.54880590214486
617,453.27975314418023
618,455.5289750496103
619,479.20314686892885
620,443.60753835251126
621,451.8615863533544
622,491.77712053154056
623,481.52007656103956
624,481.4614310380097
625,449.21465214989803
626,440.8992638704013
627,481.22751781826696
628,451.98070611875426
629,444.10411278760915
630,459.5150339747091
631,452.63510318030103
632,472.3318213594421
633,476.9326147123568
634,498.60937223321514
635,470.0887218273284
636,478.7502971607368
637,451.22588119649515
638,460.124542606834
639,498.0432389866801
640,483.2023274662146
641,481.7019877798918
642,448.37204345766395
643,491.31731683337784
644,470.3206584835033
645,502.31892119581954
646,443.17862586740256
647,451.6596772592269
648,471.40081635500707
649,445.2139462762907
650,463.44684942746926
651,445.7744257447572
652,446.1997341530059
653,492.45140903733096
654,479.68413525569446
655,444.91512283296873
656,484.28046614659195
657,475.1778010376733
658,445.64378349554886
659,455.3885310249161
660,462.36450008750694
661,494.97369465863943
662,438.2801506000713
663,444.7601519516449
664,457.95062413460533
665,446.14279485586513
666,487.4654020940936
667,457.8367867127323
668,475.6450059758897
669,484.7769706919103
670,474.9038102669854
671,449.1292512095697
672,465.7113574547146
673,486.4250653758828
674,482.6386466136927
675,489.01523112231456
676,446.91127478462636
677,460.68365584628157
678,458.3597662194539
679,472.2123643873081
680,456.15143953895335
681,455.1281707959198
682,458.1987322146379
683,486.6193255894614
684,445.52732229023945
685,460.71649708123164
686,452.47327052468427
687,474.823431806963
688,492.8461435206183
689,486.0999104727638
690,458.70748489722615
691,450.4479867682949
692,495.492338763599
693,488.1347709930855
694,459.5142325935111
695,466.68181312682316
696,452.0721930717867
697,452.30349828764327
698,446.6958799478513
699,445.4612573781914
700,461.5588759651641
701,454.31376612265683
702,477.44628963583466
703,448.9240503282739
704,447.8710897770698
705,475.0143444774395
706,494.1411890366444
707,452.8312655778245
708,477.52220059023483
709,458.41711283765966
710,483.90885628308536
711,454.32690964450524
712,471.2652758175898
713,468.9933532737555
714,490.51327816592516
715,448.7206670199809
716,457.35430366620517
717,445.5078195089733
718,446.36868819221456
719,482.3819341932956
720,488.50830455492263
721,445.29199974922267
722,456.3458509705693
723,486.7156991817571
724,446.35204106438636
725,486.18157374445485
726,461.0491493658945
727,442.49667834199914
728,477.60117559085
729,457.7361073648969
730,460.43365037307416
731,459.51338904915156
732,449.77013177936857
733,471.54643203293324
734,458.19544322190734
735,480.8220364018158
736,444.3171126298305
737,491.3159449089117
738,461.79545273067623
739,491.62222570519975
740,468.7773010838882
741,451.10025371161225
742,457.7151262639514
743,443.61031093787307
744,455.5322944859937
745,493.4784330024613
746,463.83464485735965
747,467.72802297904207
748,463.20091791450994
749,459.50409708171753
750,462.32323754488675
751,469.91829931963713
752,467.7766377328858
753,481.0547427941614
754,452.20158013487475
755,463.3729867406844
756,484.5693719580086
757,443.03118557557036
758,451.6440504830333
759,494.4903664470708
760,469.7229932082698
761,484.0209491202473
762,448.329352692009
763,489.08009611990826
764,482.200365930393
765,487.3342450230899
766,475.38760806590676
767,463.28189577369614
768,461.59826174741835
769,459.05478866171626
770,466.9689862219533
771,462.91650879432865
772,451.8754001512311
773,465.2766727949756
774,481.2385743847772
775,463.9244982612637
776,451.68207478379594
777,454.782937697977
778,470.68083175868884
779,478.0550276202239
780,446.0736331104509
781,473.78792442676485
782,464.0613878660814
783,487.400754545252
784,449.38354738641556
785,486.1129155320315
786,448.1312496483908
787,457.23300331588706
788,454.2459671322737
789,452.96966436467653
790,474.5345798463103
791,471.886164654312
792,477.34161954571505
793,481.75071824897447
794,450.98302736894624
795,467.910330405144
796,487.88003642550046
797,460.08176559344395
798,478.2808504065485
799,457.8336065732034
800,446.0784162660772
801,453.0785384008475
802,470.33837897110794
803,462.7845208652422
804,478.89442415867893
805,467.10754073113895
806,484.894233444904
807,460.3044062026258
808,454.4493970780844
809,469.8955607240339
810,474.3570905786773
811,481.9988888163876
812,450.06444658604954
813,480.0078679660125
814,457.88530979838794
815,456.4922096327884
816,481.450935540823
817,488.068609502616
818,440.5011109030906
819,449.4175505854459
820,476.5004514568394
821,444.6597222504388
822,481.89069914764207
823,459.4877973811311
824,485.2047936688721
825,450.2641307338517
826,474.6150327268437
827,451.0552538618262
828,449.53545719006604
829,448.1351729118546
830,458.0862556420705
831,453.636276246212
832,451.91589097489197
833,478.9379432049851
834,458.79280633428914
835,456.8264248210175
836,480.10618956450224
837,487.8274567059933
838,459.81011479481725
839,504.35545928704244
840,481.23351942568985
841,490.3967690110719
842,455.1603964917691
843,483.84294287545293
844,448.7400741529702
845,479.584077948146
846,474.4381429161535
847,463.96219500302254
848,477.34586534365957
849,456.5500707659362
850,466.87852446673526
851,459.0307155573304
852,494.28055158959927
853,486.224413747853
854,450.6424602597523
855,456.54997632014926
856,484.57503699191244
857,445.6421131188859
858,468.4114584015541
859,444.8017986466644
860,466.99800860938325
861,489.8092221431766
862,483.93475847533267
863,474.9931780832032
864,456.1406246686973
865,452.91389981507336
866,455.62489257152237
867,480.5882585260292
868,455.4693684683048
869,454.49866257601553
870,450.39308403882933
871,453.14613847403245
872,473.1616824794068
873,494.68798123996004
874,476.11752345502043
875,481.00376313573963
876,490.3430306940583
877,453.3966857927551
878,488.2998294456061
879,453.31700583367825
880,448.9818816304099
881,453.1073457648369
882,499.6967207809811
883,467.48088819752815
884,457.1517031204564
885,449.5079881163372
886,466.6753174479131
887,452.3952023672494
888,467.81845024585596
889,445.53933780615733
890,449.67899814635706
891,475.0376488744548
892,470.1691446681299
893,449.86429417973875
894,477.7028972163159
895,447.6687214960273
896,439.18319922202477
897,490.5485214091113
898,448.47571256151343
899,444.0238187757575
900,480.969368056291
901,475.8050143602964
902,466.2845667620019
903,475.7813288474395
904,446.8467810078338
905,451.80693781988316
906,482.6158023996601
907,461.0001256134735
908,466.9650350759184
909,446.75351422528877
910,460.7046081846962
911,458.58821957005233
912,472.2437516547997
913,450.6144324276772
914,469.9298759544836
915,468.30547367990454
916,488.82639023051746
917,462.0878454515667
918,455.4111172515406
919,488.7624554296176
920,458.5599782597054
921,452.18978721306524
922,474.9167854016113
923,460.2788047168475
924,472.8192249973981
925,452.12998995405974
926,448.63812833875505
927,449.71663693848103
928,487.46367010631246
929,453.3525450166811
930,456.55456584966817
931,462.69917122106244
932,501.3117437354099
933,439.3356710676233
934,436.9496199545425
935,453.91067944411486
936,478.9160210118639
937,462.7799258775214
938,452.17435998551827
939,464.45703283551467
940,442.01050507869513
941,457.7296648218837
942,480.7198723913594
943,462.2625868179996
944,452.74799666164023
945,474.5534420623012
946,463.7855848103473
947,485.9999445040023
948,436.877044907069
949,488.8179902475989
950,441.9470572870836
951,463.99777753445505
952,458.1127348875489
953,489.9107979370648
954,483.3501676111694
955,496.8104357842338
956,439.89869015274115
957,455.3775990615511
958,485.60454923673046
959,457.43836844456484
960,472.5226201087261
961,502.9886950517537
962,487.490862285794
963,449.61323045513285
964,447.44865403962694
965,456.4931889909996
966,474.3060057210598
967,490.87531661318957
968,450.85299864980647
969,457.4394231964677
970,446.3528739952801
971,481.4092795034719
972,492.9739455289564
973,485.82300823640264
974,449.47649448660223
975,457.46641299722023
976,477.6372461874658
977,451.222931680239
978,460.3571092877515
979,485.57135823573276
980,455.3915341788889
981,497.96096717571874
982,484.8366093633564
983,462.8111535353808
984,479.00705206558604
985,452.20296241939144
986,448.080680393622
987,474.48016291724235
988,458.5314194675123
989,448.16686767376325
990,461.02031422772967
991,491.70293540146383
992,450.8947780697235
993,480.7688243935958
994,464.41418536078623
995,496.3780302259233
996,455.0234426681968
997,468.84807893813877
998,463.76737281242674
999,460.66325445141393
1000,496.5314522530486
1001,445.23091460391674
1002,449.5835925376917
1003,448.2319978417826
1004,455.2767678677912
1005,480.2489841093592
1006,444.2576728258528
1007,467.95358035807845
1008,447.4848988143491
1009,489.09825895218364
1010,500.95742041620406
1011,467.00897325959573
1012,473.68883164704243
1013,459.60049094977074
1014,443.39133843487605
1015,455.3995945146985
1016,446.82930654577297
1017,502.6763220528375
1018,473.772210311585
1019,482.788631647813
1020,445.59941574610303
1021,458.78296504397167
1022,474.1438962415194
1023,489.9872276103516
1024,480.703121379309
1025,472.26438388925817
1026,470.89617440338935
1027,497.1301273047978
1028,481.65391027617227
1029,488.82353411042715
1030,453.00352866638787
1031,450.78193386824097
1032,472.25893518262205
1033,459.7006726500757
1034,466.1888603372103
1035,440.65929848415203
1036,442.88308318031807
1037,451.9079454745803
1038,450.96801944317144
1039,445.0725246611966
1040,498.9687057881198
1041,456.8695647130713
1042,464.6472318656232
1043,456.63385438943436
1044,496.7463663506398
1045,446.6501543851844
1046,439.7677755442317
1047,490.6754351401732
1048,493.6462498014696
1049,479.0099896786715
1050,447.9408276853884
1051,451.4882465520859
1052,482.66986770792226
1053,439.96007258542414
1054,444.98554019738083
1055,472.3647057730892
1056,452.2581864372223
1057,451.326366808333
1058,446.6697193172396
1059,467.50293805594913
1060,455.67594949341697
1061,452.10682959629514
1062,458.4907224205491
1063,446.2829386127302
1064,460.84893440185766
1065,455.5628733216645
1066,439.72531285365113
1067,490.79121373835136
1068,459.68093986661034
1069,456.1395982143831
1070,442.53653439121547
1071,504.5768599295762
1072,478.0660939944521
1073,473.02545296010004
1074,494.14502991344864
1075,478.3479985754775
1076,453.1463027123368
1077,466.4331019249138
1078,454.3594071501688
1079,493.73545054594837
1080,489.44768032926663
1081,503.37933882600004
1082,508.4787640798116
1083,450.82282736767786
1084,488.98561943405554
1085,499.0387533415618
1086,465.7766402423079
1087,462.2100236186969
1088,445.0580483593829
1089,478.8885515435069
1090,460.30272260150366
1091,470.4630576121171
1092,452.2153143043253
1093,486.2718931644473
1094,445.4593480674762
1095,471.24330338157193
1096,446.9330506270614
1097,450.44159049739096
1098,495.8461216595841
1099,452.2186032707992
1100,476.6909268958337
1101,473.7033966834984
1102,447.26363540988007
1103,478.02568085989986
1104,499.05926247938726
1105,448.59371801733533
1106,442.2426294802576
1107,452.5394291109668
1108,500.2546859373875
1109,445.02434978794696
1110,443.5691316266152
1111,444.409482119323
1112,457.6191442988988
1113,445.7878078237225
1114,462.5978006426322
1115,487.8653136543922
1116,486.4291420103582
1117,487.173587720042
1118,489.9716277997443
1119,477.34515305111984
1120,467.33701596785306
1121,472.6182338635884
1122,486.1072759299256
1123,456.49572472202243
1124,448.6919772904505
1125,472.3293728499874
1126,507.07759959887164
1127,484.15284938068027
1128,460.52324991075506
1129,484.33979949715496
1130,452.028911313671
1131,487.3850581396526
1132,482.12878162843447
1133,449.74099287148675
1134,494.47450349506175
1135,456.0148071125459
1136,459.4260505083247
1137,482.2012184328223
1138,480.026028038218
1139,470.41640901029047
1140,440.6152936275289
1141,458.19831099767873
1142,452.2868396435125
1143,441.94782351392683
1144,441.3073756781654
1145,458.66144926355213
1146,450.42466493131957
1147,463.8799209693386
1148,487.50620204242665
1149,453.789571700512
1150,501.16026296502895
1151,475.2582742069273
1152,475.85225375426484
1153,469.0507474445502
1154,470.63347443553505
1155,466.29281762112134
1156,479.54432148770593
1157,462.48679619689216
1158,445.9919605486771
1159,470.5943159884049
1160,455.124935192203
1161,441.6083559749472
1162,451.1012953365519
1163,451.99755687368764
1164,482.6135774384081
1165,471.74716137474854
1166,449.8866344885197
1167,476.2078106189749
1168,461.92260653366304
1169,459.9183936279532
1170,471.0133336193924
1171,473.1613311365982
1172,475.10195431942276
1173,470.7877352466569
1174,445.3162148347646
1175,493.9346363715863
1176,462.0814558989061
1177,497.09305125175354
1178,500.6138375434193
1179,479.69602639665646
1180,492.8111023806027
1181,467.0075095131637
1182,449.71403873895963
1183,469.1334217431913
1184,493.29979601924606
1185,441.2887266484931
1186,444.9164493540352
1187,488.3022322591093
1188,438.78209635148113
1189,477.10069216532185
1190,485.6944423184737
1191,464.1582823751601
1192,485.18226569988
1193,481.9412765420488
1194,479.08048565257036
1195,478.98457207971444
1196,458.01595622623546
1197,456.56795045506874
1198,478.37405588028014
1199,464.2372721965072
1200,472.0259329362293
1201,488.81574326707295
1202,487.59479687727037
1203,465.82463386891163
1204,442.3449247936687
1205,440.0734186611972
1206,496.45506860825225
1207,484.39531641725927
1208,453.47690059192394
1209,475.15577026690977
1210,460.35881527326205
1211,445.7355963016092
1212,469.04640885878496
1213,447.82030757383114
1214,471.32410925272205
1215,454.9352614671655
1216,473.00733827454366
1217,472.21145670439466
1218,463.091960929831
1219,459.7647619133274
1220,480.9426137086445
1221,452.19016379838627
1222,447.4902141435991
1223,443.60641905562983
1224,482.9153336230364
1225,493.01938467531266
1226,443.7264417508737
1227,439.49423648436766
1228,464.4567452769884
1229,497.17182588271965
1230,503.3620476376359
1231,451.21986839795034
1232,467.72243852767804
1233,462.2541751775192
1234,451.585897867476
1235,448.1256447998069
1236,440.07714356350914
1237,442.8647945754433
1238,501.12136754529973
1239,443.2938754477903
1240,478.7497721776801
1241,468.3681886804835
1242,472.9300862365066
1243,442.3465350774872
1244,449.35045382405605
1245,471.5745763757393
1246,483.2795821783134
1247,445.9893219944753
1248,462.603270469127
1249,491.24644137701364
1250,451.4018574326643
1251,444.0229230827371
1252,466.28986955569246
1253,448.94097987849983
1254,453.4731794215665
1255,487.6155178920595
1256,480.4581298735065
1257,456.4614309111377
1258,442.6592762137053
1259,447.9415930219163
1260,492.61570577996713
1261,496.56042753151667
1262,477.3071802576922
1263,501.6793273533892
1264,472.3598283847199
1265,437.02425532197185
1266,489.30889413370863
1267,472.46263041211404
1268,454.1254285312461
1269,490.69348737727853
1270,472.76285397690685
1271,449.92196749360676
1272,480.1979804924521
1273,453.78630654294346
1274,460.0970388412992
1275,470.4702370119064
1276,451.95931722228846
1277,455.2185799082486
1278,455.9781974418327
1279,460.3718966442596
1280,498.9304940354137
1281,462.8632916771507
1282,488.1258935909601
1283,471.49684593216784
1284,488.0924082386195
1285,438.20951270776
1286,446.48581177878503
1287,451.1828174212259
1288,448.739419364418
1289,448.74032354061046
1290,464.33827517925187
1291,491.28081421460286
1292,475.53722990780443
1293,485.09068182515205
1294,472.8591564371892
1295,478.6249981063475
1296,493.14135545670587
1297,455.0490095275722
1298,465.78795985838525
1299,452.2686050649917
1300,447.3532909907549
1301,488.5330572896143
1302,452.96217589808083
1303,482.8343723202567
1304,465.95991504291675
1305,439.8770386300703
1306,439.80700488466647
1307,461.11424756645846
1308,461.87340004385254
1309,473.94072344293403
1310,465.9112510336451
1311,461.08479696868875
1312,448.3100382198263
1313,485.09433364045987
1314,466.72922514195614
1315,473.38768014091704
1316,452.85916072633825
1317,464.93461614636084
1318,451.4683451985995
1319,451.23038900920164
1320,475.6425348514211
1321,486.3654482031677
1322,496.5258408866614
1323,485.13833023614933
1324,461.19338130091927
1325,444.5285708972547
1326,448.31163324803356
1327,443.94078378280096
1328,482.0337164073105
1329,456.37720987945676
1330,471.90903684391657
1331,451.6867026638182
1332,474.5021373713102
1333,492.25744506340806
1334,476.1177472963357
1335,497.7349705565165
1336,470.78390763186263
1337,473.1661190028841
1338,484.5819088488733
1339,477.23157351853274
1340,444.1915015026879
1341,455.7545768068981
1342,449.50306396013366
1343,444.33679338611654
1344,444.4419595632138
1345,461.8931883174216
1346,475.1782945312975
1347,467.5044156984684
1348,469.77245294404497
1349,472.76309416654857
1350,478.04730616167427
1351,453.1570674980718
1352,475.8712560269249
1353,454.4636645357821
1354,500.43175425964137
1355,448.92351777575936
1356,461.0080401913347
1357,486.00518053852835
1358,450.44568455715904
1359,465.7464482421855
1360,463.63677942004125
1361,440.1871204450362
1362,482.04865535405634
1363,486.64439865954535
1364,459.6802445507146
1365,444.7521318792917
1366,450.839021300751
1367,443.777590657212
1368,446.4234283130478
