id,risk_flag,risk_flag_proba
78,1,0.7394457827196284
79,1,0.6967684347288687
80,1,0.7505672025286577
81,1,0.7438774441785082
82,0,0.4077821375533744
83,1,0.7275328067480544
84,1,0.7260370223593929
85,1,0.7742483113657486
86,1,0.7419487759130561
87,0,0.3663575254364546
88,0,0.396937431615017
89,1,0.6431093527994735
90,1,0.7449477887253283
91,1,0.5923669321151885
92,0,0.3930639095774655
93,1,0.7162665780485039
94,0,0.39153963079696125
95,1,0.7282335608816853
96,1,0.7357387519354701
97,0,0.42300701334711
98,0,0.43496137557327813
99,0,0.4174855730383741
100,1,0.6261114585125075
101,0,0.41111815044317784
102,1,0.748138961290907
103,1,0.707353637300205
104,0,0.42458043805241935
105,1,0.7300617293529789
106,1,0.6172332162429464
107,1,0.639416905816158
108,0,0.4063269801165837
109,1,0.7463496456905694
110,1,0.7307228855417748
111,0,0.45254982824908013
112,1,0.6489345748862437
113,1,0.7731172019147643
114,1,0.7616159867184953
115,1,0.7389282560106741
116,1,0.760898807975912
117,1,0.6425867574988322
118,1,0.7546671869043794
119,1,0.7725488091798518
120,1,0.7287829950758595
121,1,0.746615142764313
122,1,0.6490108996449241
123,1,0.7030086641447312
124,0,0.4082532079125787
125,0,0.41887953344698486
126,1,0.6461178479709602
127,1,0.7467360094608069
128,1,0.7382981211628586
129,1,0.7303051555531798
130,1,0.6189837882692972
131,1,0.648906034332878
132,1,0.7271592093193678
133,0,0.3184934879988957
134,1,0.7219596205748118
135,1,0.757696912087371
136,1,0.6487636673076692
137,1,0.5988049482719595
138,1,0.7387158511514537
139,1,0.684883411836838
140,1,0.6985847136291088
141,1,0.7824430679118884
142,1,0.7618451194100225
143,1,0.7242928150659381
144,1,0.7303051555531798
145,1,0.6966661047877258
146,1,0.6439002879175051
147,1,0.6437111151122978
148,1,0.7703027242494092
149,1,0.6859047735135178
150,1,0.7694288316161422
151,1,0.7243708782713278
152,1,0.7494816683277047
153,0,0.42525423079338087
154,1,0.747607624892376
155,1,0.7322727861902384
156,0,0.4082532079125787
157,1,0.6001527773903993
158,0,0.43560367736715244
159,1,0.7457337351994746
160,1,0.7353379508778367
161,1,0.645594695510244
162,1,0.6585126663512597
163,0,0.4391034291923875
164,0,0.43369419628315425
165,1,0.743891811908057
166,1,0.7337820021729041
167,1,0.7441815962362044
168,0,0.4207200391826359
169,1,0.7202312847257266
170,1,0.6396931486647932
171,1,0.6895261946684415
172,1,0.6495077966457022
173,1,0.5923669321151885
174,1,0.7795571969755731
175,1,0.6884989549522322
176,1,0.6275269674294968
177,1,0.7295573575152339
178,1,0.7443990567054628
179,0,0.35999184872468226
180,0,0.4516060690274191
181,1,0.7340285994109628
182,0,0.43199270265083856
183,1,0.7307228855417748
184,1,0.7301368495119276
185,1,0.7292007250644545
186,1,0.6423010867090779
187,0,0.41954350003626023
188,1,0.648906034332878
189,1,0.6425867574988322
190,1,0.6143370782282895
191,1,0.7302952576540462
192,1,0.7468911693494172
193,1,0.7384913824211974
194,0,0.3888801110028478
195,1,0.7735964586668195
196,1,0.6404610990039267
197,1,0.7548821125626813
198,1,0.6511540685400169
199,0,0.34490464047830727
200,1,0.7688646585042246
201,1,0.6482026335545287
202,0,0.4067630295654373
203,1,0.6591313075959014
204,1,0.6580848753617546
205,1,0.7215076829273512
206,0,0.41547399586882344
207,1,0.7739352252845545
208,1,0.7262311617186487
209,1,0.7729291189021487
210,1,0.7166874122929585
211,0,0.3443573986554697
212,1,0.7318550562016434
213,1,0.6863597451913508
214,0,0.4324002471376208
215,1,0.6124813203518953
216,1,0.6528782207765187
217,1,0.6519834137332697
218,1,0.617271098645216
219,1,0.6490493380974235
220,1,0.6206947935148345
221,1,0.6494466063824383
222,1,0.6551926304797964
223,1,0.6943135149967787
224,0,0.4277506611054493
225,1,0.6392655207770646
226,0,0.42434363463929975
227,1,0.6139914259761553
228,1,0.6538132592044998
229,1,0.5918666776084287
230,1,0.7824470149049958
231,1,0.7736682863516835
232,1,0.7846448390988524
233,0,0.42126711088283547
234,1,0.7307507518381949
235,1,0.6552320365027526
236,1,0.6601913609941326
237,1,0.6685758283877463
238,1,0.6696180878145612
239,1,0.7779623936666513
240,0,0.4069159376521108
241,1,0.6326511720859316
242,1,0.648488304344283
243,1,0.7707173196011011
244,0,0.42351412000062644
245,1,0.7402288199208107
246,1,0.5893261479183124
247,1,0.6485931696563292
248,1,0.6425768595996986
249,0,0.4319497569507717
250,1,0.7455312571454327
251,1,0.594426365472172
252,0,0.3984079065050758
253,0,0.3593437131676601
254,1,0.7488374420961743
255,1,0.6933352966005256
256,0,0.42351470965754173
257,1,0.6482833165965812
258,1,0.6928998804984468
259,0,0.40913011195554794
260,0,0.39054718797409493
261,1,0.6407000589111363
262,1,0.6425867574988322
263,1,0.6837968868549534
264,1,0.6431093527994735
265,0,0.4267589592159118
266,1,0.5906732523474382
267,1,0.7338395238649249
268,1,0.7465384073783525
269,0,0.40165866844510917
270,0,0.4398822617997127
271,1,0.5930785363537321
272,1,0.7435642202843306
273,1,0.6390222895437971
274,1,0.6461178479709602
275,0,0.4292565705661799
276,1,0.7668318213455916
277,1,0.6100143604442823
278,1,0.7701868445978015
279,1,0.7568118344909293
280,1,0.7082754798953039
281,1,0.5935720407126096
282,1,0.6430044874874272
283,1,0.783287778798094
284,0,0.41226812803351853
285,1,0.7757484450032431
286,0,0.41547399586882344
287,1,0.6944543482006361
288,0,0.40683856750156183
289,1,0.7461140449217717
290,1,0.6421591296111037
291,1,0.7442813990269138
292,1,0.6451670676225153
293,1,0.7522849313301259
294,1,0.7162665780485039
295,0,0.2223814835735998
296,1,0.7382292044690933
297,1,0.5914246057305316
298,1,0.7683390822890657
299,1,0.7783204584371566
300,1,0.7731692037837122
301,0,0.4188819717625635
302,1,0.5923669321151885
303,0,0.4314324276785417
304,1,0.7778983868212773
305,1,0.7735682269654487
306,0,0.40257194351921244
307,1,0.7214175403024814
308,0,0.37006738379148496
309,1,0.6486203635431237
310,1,0.6519020436577807
311,1,0.7276711097514584
312,1,0.6575453390667141
313,1,0.7818807179773118
314,0,0.41846424177396846
315,0,0.3495215541454826
316,0,0.4398822617997127
317,1,0.7774923522204894
318,1,0.7312021768714804
319,1,0.657094053837967
320,1,0.6426916228108784
321,1,0.693717146651127
322,0,0.42105620764660573
323,1,0.6482833165965812
324,1,0.7816009561378364
325,1,0.7303051555531798
326,1,0.6433628236000506
327,0,0.42592150110969945
328,1,0.6489444727853773
329,1,0.5906732523474382
330,1,0.6546923218091891
331,1,0.6326645742572521
332,0,0.3978379045573146
333,0,0.36865392861528856
334,1,0.6854270570725722
335,0,0.38347885045289715
336,1,0.6426916228108784
337,1,0.6425867574988322
338,1,0.7055612615759091
339,1,0.7450512409045126
340,1,0.7248319601998128
341,1,0.6148289293107514
342,1,0.7360494248426458
343,1,0.6947056457722697
344,0,0.3726385632897651
345,1,0.6480606764565544
346,0,0.40883912983465964
347,1,0.6465355779595552
348,1,0.7454161212003271
349,1,0.7468801415156924
350,1,0.7552581048079783
351,0,0.40257194351921244
352,1,0.5942226899915828
353,0,0.42458043805241935
354,1,0.6885512124635285
355,1,0.6089273824653008
356,1,0.7718075939682483
357,1,0.6489444727853773
358,0,0.4229049916883896
359,0,0.40467747654423925
360,1,0.648906034332878
361,1,0.7086730204679327
362,1,0.7249222220590513
363,1,0.6425867574988322
364,1,0.6881169256273276
365,1,0.7672407565058892
366,1,0.7195680967671946
367,1,0.7450684213536928
368,1,0.754492083307136
369,1,0.6954943667704512
370,0,0.4510582287749596
371,1,0.6487010465851761
372,0,0.40472772523111644
373,1,0.6171684457026043
374,1,0.6489444727853773
375,1,0.6434441194764108
376,1,0.6413150717129271
377,0,0.3806118563950554
378,1,0.6499255266342971
379,1,0.5942226899915828
380,1,0.7421262507547861
381,1,0.6951417972198793
382,1,0.6561141747287312
383,1,0.607493816840163
384,1,0.7518429639938872
385,1,0.7723301795879851
386,1,0.6492733358479407
387,0,0.22421686830125284
388,1,0.7307008130991239
389,1,0.645594695510244
390,1,0.7676325015058005
391,0,0.38378723777742896
392,0,0.34019966747633473
393,1,0.6937504693212025
394,0,0.4312054696904953
395,0,0.4077821375533744
396,1,0.648906034332878
397,1,0.7905113328860497
398,1,0.6425768595996986
399,1,0.6932476859310222
400,1,0.6001242368370334
401,1,0.6456902200832316
402,1,0.7417977810436659
403,0,0.40257194351921244
404,1,0.7452010885376237
405,1,0.648488304344283
406,1,0.7290273379284402
407,1,0.7558321754605941
408,1,0.6962573490627103
409,1,0.6921199549539335
410,0,0.34451771446297386
411,1,0.6575117838265621
412,1,0.6512260622326684
413,1,0.7888504121295812
414,1,0.7564203765076245
415,1,0.648488304344283
416,1,0.7334019593391014
417,1,0.599707494526297
418,1,0.7905113328860497
419,1,0.7442537410184816
420,1,0.6472166185583778
421,1,0.557887672929074
422,1,0.648906034332878
423,1,0.5923669321151885
424,1,0.6007555402053512
425,0,0.3827219668555662
426,1,0.7452090873695392
427,1,0.6478271481554869
428,0,0.42045696216729533
429,1,0.6505118889171214
430,1,0.6566378853968726
431,1,0.7481993281348208
432,1,0.7442946882355609
433,1,0.7734084503810983
434,1,0.5937950621038542
435,1,0.6430044874874272
436,1,0.6426916228108784
437,1,0.6558718638960304
438,0,0.37888542372891104
439,1,0.7407946886793352
440,1,0.6576671453731596
441,1,0.6536728295077698
442,1,0.5982684789606393
443,1,0.6921504814809449
444,1,0.7350957406996961
445,1,0.6926461969502029
446,1,0.648488304344283
447,1,0.7483602728291432
448,1,0.6484784064451494
449,0,0.3903478448989431
450,0,0.4043407091213136
451,1,0.5579722167430387
452,0,0.4084472656145309
453,1,0.6406340311141046
454,0,0.40754445159532116
455,1,0.6431093527994735
456,0,0.4004692447829001
457,1,0.7477365272257407
458,0,0.3166874502345875
459,1,0.6465355779595552
460,1,0.6289898865655222
461,0,0.44192325851276953
462,0,0.40316350610862967
463,1,0.623370740098358
464,1,0.73981668126421
465,0,0.3981617836928853
466,0,0.33980712670115837
467,1,0.7625012787684727
468,1,0.6832709844560597
469,1,0.6389821025832706
470,0,0.40505478785409116
471,1,0.6096668153737546
472,1,0.6372912473212523
473,1,0.6430044874874272
474,1,0.7405569607044216
475,0,0.3953468279517297
476,0,0.39879345338344174
477,1,0.5923669321151885
478,1,0.7516431712999591
479,1,0.754274399460073
480,0,0.42736379501643157
481,1,0.7390895505892938
482,1,0.6425867574988322
483,1,0.7764849463888223
484,1,0.7740450417434996
485,1,0.6958072951952954
486,0,0.4084472656145309
487,1,0.6083836472463536
488,1,0.6412525340706772
489,0,0.40298967350780734
490,1,0.6581471013795384
491,0,0.38831170488587996
492,1,0.6534608658128347
493,0,0.4020931548921692
494,0,0.4240921657967256
495,0,0.3829841699470235
496,1,0.7454157260082214
497,1,0.7643206211877717
498,1,0.6855489841392185
499,0,0.3666640525443176
500,1,0.7839174306539368
501,0,0.41329787860057343
502,1,0.7731172019147643
503,0,0.3955352391357097
504,1,0.7709789249863503
505,0,0.340359983283839
506,1,0.6691619193734669
507,1,0.6645184718157147
508,1,0.5917980600746333
509,1,0.6375719063415646
510,1,0.646709712384651
511,1,0.5948539933599004
512,0,0.4077821375533744
513,1,0.5924472329854145
514,1,0.6536728295077698
515,0,0.40257194351921244
516,0,0.40851309143614706
517,0,0.34923218813910867
518,0,0.4067630295654373
519,0,0.4311956242654221
520,1,0.6158529218546207
521,0,0.4357127719991725
522,1,0.6469280376995864
523,1,0.6402064032263759
524,1,0.6024685852939227
525,0,0.40704769540853825
526,1,0.6011310598713379
527,1,0.7740861174288659
528,1,0.7479224749886391
529,1,0.6380037328902931
530,1,0.7640686612321588
531,1,0.5574575182461102
532,1,0.765678264436705
533,1,0.6089273824653008
534,0,0.3750081173077389
535,1,0.6538884937005632
536,1,0.6621986625260555
537,1,0.6467988885697828
538,0,0.3814967554441608
539,0,0.41648257851146975
540,1,0.6399207585386544
541,1,0.6433550562956689
542,1,0.7820197064843488
543,1,0.5942226899915828
544,1,0.7754135636624422
545,0,0.3902091657748453
546,1,0.7247023977474835
547,1,0.6143370782282895
548,1,0.6472166185583778
549,1,0.6425867574988322
550,0,0.40787069385777786
551,1,0.648906034332878
552,0,0.4338932351582255
553,0,0.39564231717368287
554,1,0.7818386420958896
555,1,0.6835637149209064
556,1,0.7538751931859448
557,1,0.6526926932854016
558,1,0.7341687302190552
559,1,0.5942226899915828
560,0,0.28282834080494146
561,1,0.6425867574988322
562,1,0.7029811687169603
563,0,0.4054725178426862
564,1,0.7213212443586431
565,1,0.7744089681460323
566,1,0.5914246057305316
567,1,0.6421591296111037
568,0,0.4084472656145309
569,1,0.7470766467646898
570,1,0.6081001735485863
571,1,0.6396931486647932
572,1,0.5987789506700317
573,1,0.7528691912001786
574,0,0.4077821375533744
575,1,0.6489444727853773
576,0,0.4081998675419694
577,1,0.7487119784774332
578,0,0.4435101758006972
579,1,0.6419168340257515
580,0,0.40257194351921244
581,1,0.6425867574988322
582,0,0.38347885045289715
583,1,0.7140321355028516
584,0,0.4230814919581901
585,0,0.4155401294237855
586,1,0.6490108996449241
587,1,0.6403956695578935
588,1,0.7442295341301124
589,0,0.4124591378179272
590,1,0.6465355779595552
591,1,0.778108132236212
592,1,0.6685758283877463
593,1,0.6571276090781191
594,1,0.64136014274365
595,1,0.7377033851179081
596,1,0.6536728295077698
597,1,0.5869556915449897
598,1,0.6264569320538748
599,1,0.648906034332878
600,1,0.6340192116932036
601,0,0.39601993181446
602,1,0.6139914259761553
603,0,0.3892663514110046
604,1,0.6486203635431237
605,1,0.7238022103416362
606,0,0.3942623384878777
607,1,0.6504436970328454
608,0,0.4024116277117082
609,1,0.6423010867090779
610,1,0.7753706586708153
611,1,0.7377165150500176
612,1,0.7733114796811522
613,1,0.7511933474618331
614,1,0.7339829445742301
615,0,0.4236744358081306
616,1,0.7735800028238444
617,1,0.7298250728207684
618,1,0.6999744866612937
619,1,0.6001242368370334
620,1,0.6608949976847345
621,0,0.43051593919133785
622,1,0.6572039199798978
623,1,0.6483324533986294
624,1,0.6952884335486086
625,1,0.7579377394316177
626,1,0.6425867574988322
627,0,0.3160362726015839
628,1,0.6490278406393236
629,1,0.6509217037313089
630,1,0.6430044874874272
631,0,0.4107677300310047
632,1,0.6140017203940369
633,1,0.5961471713051603
634,0,0.43206598878811286
635,1,0.7438228170197267
636,1,0.743773365689018
637,1,0.6396931486647932
638,0,0.38144734062299224
639,0,0.38608438732677863
640,1,0.6437383089990922
641,1,0.7290334697672748
642,1,0.711335070414214
643,1,0.6557803195619765
644,1,0.6398843118976485
645,0,0.36300807152372344
646,0,0.43319747602997977
647,0,0.41878745624191815
648,1,0.6884209506374502
649,1,0.7165061290236747
650,1,0.6490108996449241
651,1,0.7889696769111721
652,1,0.693656053345506
653,1,0.7289565301509555
654,1,0.5956750501234834
655,0,0.3240169393932316
656,0,0.4467548544010833
657,1,0.6575837775192135
658,1,0.6017595162736211
659,1,0.559827974619433
660,1,0.6335153589707072
661,1,0.6337676697309178
662,0,0.3993408732120278
663,1,0.7518813689637628
664,1,0.639869864615709
665,1,0.5910029664840011
666,0,0.41486727041066246
667,1,0.6578321310565971
668,1,0.6425867574988322
669,1,0.7440728144430062
670,0,0.36405886051036135
671,1,0.59185223361826
672,0,0.4125825913829131
673,0,0.39997443432159896
674,1,0.74591466177495
675,1,0.6344202445152571
676,0,0.38958348888948485
677,0,0.34948860766761236
678,1,0.5942226899915828
679,0,0.43026533231113623
680,1,0.6332719327705063
681,1,0.6575117838265621
682,1,0.7511933474618331
683,1,0.7536162662962999
684,1,0.7479425428405482
685,0,0.38831170488587996
686,1,0.7467752107914721
687,1,0.6932519287465795
688,1,0.6430044874874272
689,1,0.6529018915089617
690,1,0.746405847215142
691,1,0.7485205096495429
692,1,0.6083815048305783
693,0,0.38099178920818516
694,1,0.6489444727853773
695,1,0.6493622027739723
696,1,0.6433550562956689
697,1,0.6430044874874272
698,1,0.7330351121152658
699,0,0.356864731698887
700,0,0.38858416060876944
701,1,0.8001179916718847
702,1,0.7230365592588751
703,1,0.6488466404569063
704,1,0.7535857947530512
705,1,0.6888926335588702
706,0,0.37964294088095357
707,1,0.6147413625328988
708,1,0.772524457354373
709,1,0.6685758283877463
710,1,0.7329958617898231
711,0,0.4265042888860385
712,1,0.6425768595996986
713,1,0.6936275127921401
714,0,0.44192325851276953
715,1,0.772524457354373
716,1,0.6360010119261252
717,1,0.6571276090781191
718,1,0.7033554074873686
719,1,0.6090600163108476
720,1,0.7444349503440502
721,0,0.3297466766437753
722,1,0.6465863007893315
723,1,0.6853952570027524
724,1,0.6490108996449241
725,0,0.3191745114792994
726,1,0.7477189528053573
727,1,0.6512260622326684
728,0,0.4048873333593795
729,0,0.42091796827287953
730,1,0.5895290987095876
731,1,0.6419256013100362
732,0,0.34249686345799907
733,1,0.6266246317307673
734,0,0.3924735705082805
735,0,0.3993280305996894
736,1,0.7718740111468908
737,1,0.7457469771856562
738,1,0.6510433675561791
739,0,0.38983976752636934
740,1,0.690818183930962
741,1,0.7651950906602015
742,1,0.648906034332878
743,1,0.6431093527994735
744,1,0.7645760186250071
745,1,0.7358316975687057
746,0,0.42996623953103225
747,1,0.7402095396102767
748,0,0.3481179751542501
749,1,0.6377566719653001
750,1,0.6511360221569384
751,1,0.5851014196385503
752,1,0.6406340311141046
753,1,0.6430044874874272
754,1,0.6421591296111037
755,1,0.6571276090781191
756,0,0.38683120720934355
757,1,0.5556727703336226
758,1,0.6206947935148345
759,0,0.3641907869964382
760,1,0.6523865255184396
761,1,0.5523481099293551
762,1,0.7478820297029662
763,0,0.42833868418845705
764,1,0.6853269744720888
765,1,0.6436062498002515
766,1,0.7725344141384253
767,1,0.6381733629670561
768,1,0.5543924088285563
769,0,0.4535305241991569
770,1,0.7413359252960733
771,0,0.4234526868040316
772,1,0.7431080518432363
773,1,0.6460508639513383
774,1,0.6477427698123078
775,1,0.6571276090781191
776,1,0.648906034332878
777,1,0.7296053517759863
778,1,0.7299670116381912
779,1,0.6485832717571957
780,1,0.7847065849411257
781,0,0.3828857032663398
782,1,0.628357625576133
783,0,0.3439159521501496
784,1,0.78160183868277
785,0,0.44492726278538003
786,1,0.5942226899915828
787,1,0.5924472329854145
788,1,0.6086700284079645
789,0,0.3422713859159191
790,1,0.7640686612321588
791,1,0.6902991924561848
792,1,0.7107503532621657
793,1,0.7422748570809192
794,0,0.3589796576674737
795,0,0.41677701478471696
796,1,0.7460756064692723
797,1,0.7777296053598698
798,1,0.5982684789606393
799,1,0.612135668099761
800,1,0.7763916835260862
801,0,0.4240921657967256
802,1,0.6484784064451494
803,1,0.6001242368370334
804,1,0.6430044874874272
805,0,0.380358228098614
806,0,0.4284565451992086
807,1,0.7500211935856116
808,1,0.6473214838704241
809,0,0.4188819717625635
810,1,0.5906732523474382
811,0,0.340359983283839
812,1,0.6595743763532205
813,0,0.287490093856741
814,1,0.7237021942464462
815,0,0.4219664951703445
816,1,0.6489444727853773
817,1,0.7038931437792124
818,0,0.34484183633739834
819,1,0.7731172019147643
820,1,0.6425867574988322
821,1,0.6007555402053512
822,0,0.4376389268862779
823,1,0.6430044874874272
824,1,0.6325928931401286
825,1,0.6481481596516389
826,1,0.7357235759830992
827,1,0.5948539933599004
828,1,0.6484784064451494
829,0,0.41702710761376216
830,0,0.4186042225174149
831,1,0.7219084925743025
832,0,0.40295193546028685
833,1,0.6536728295077698
834,1,0.5549071073254848
835,0,0.39925914710393856
836,1,0.7091185186885405
837,1,0.7362220928207662
838,1,0.6600305447943149
839,1,0.6848993465843602
840,1,0.7436882975133742
841,1,0.5532134275577344
842,1,0.722785234867517
843,1,0.7454342864454864
844,1,0.6159901121159781
845,1,0.6001242368370334
846,1,0.6956301954681582
847,1,0.6353939192955377
848,1,0.7601511916753974
849,0,0.39126525311417176
850,1,0.6598958064351861
851,1,0.6421650330916253
852,1,0.7756137204614064
853,0,0.42351412000062644
854,0,0.4112004596907665
855,1,0.6433205790104972
856,1,0.6683032432718653
857,0,0.40165866844510917
858,0,0.410138042267196
859,0,0.28641238343482606
860,1,0.5948539933599004
861,1,0.7564203765076245
862,1,0.6425867574988322
863,1,0.5942226899915828
864,1,0.6425867574988322
865,1,0.6070716245889065
866,1,0.7552082770570202
867,1,0.6484784064451494
868,0,0.4125361113619732
869,1,0.6430044874874272
870,0,0.4398022406206041
871,1,0.75099246508279
872,0,0.33135529405018005
873,1,0.7714562811582958
874,1,0.7317461355699139
875,0,0.41032993538962337
876,1,0.7452920105480466
877,1,0.6421591296111037
878,0,0.40298967350780734
879,0,0.3512562140319656
880,1,0.6473995202677584
881,0,0.42513469482428357
882,0,0.34333790635405037
883,0,0.45085636851561156
884,1,0.7496034635970166
885,0,0.42416770373285007
886,0,0.34609394926139303
887,1,0.7655578025440132
888,0,0.44986754947358415
889,0,0.4284447277018599
890,1,0.6396931486647932
891,0,0.42342981783683953
892,1,0.6320989117582257
893,0,0.2805839660495371
894,1,0.6079582009567881
895,0,0.3834485749572717
896,1,0.648488304344283
897,0,0.31782792089332135
898,1,0.6430044874874272
899,1,0.7238816620299009
900,0,0.4155856437358216
901,1,0.6364118509157024
902,0,0.3512562140319656
903,0,0.40298967350780734
904,1,0.6389446153396043
905,0,0.4095928826433451
906,0,0.3746939455519588
907,0,0.3266732964768029
908,1,0.772524457354373
909,1,0.6395377047302688
910,1,0.6424058311575728
911,0,0.3786238328930165
912,1,0.5567628652018791
913,0,0.31468968201560577
914,1,0.6742556515708897
915,1,0.624653885884725
916,1,0.6466285889455983
917,1,0.6057041985410546
918,0,0.41255963852551736
919,1,0.6419256013100362
920,0,0.3496736536845762
921,0,0.31782792089332135
922,1,0.6965319307155672
923,1,0.7457337351994746
924,1,0.6483073780030236
925,0,0.38612624825474867
926,1,0.6949086249003554
927,1,0.6430044874874272
928,1,0.6486203635431237
929,0,0.4165971217050707
930,1,0.6377476387731029
931,0,0.4124591378179272
932,1,0.7688368757958548
933,1,0.6090363096654667
934,0,0.4291721780038369
935,1,0.7245769890937263
936,1,0.648906034332878
937,1,0.648906034332878
938,0,0.29293564265106503
939,0,0.37478726412553626
940,1,0.772539359272483
941,0,0.380358228098614
942,1,0.7722123552977432
943,1,0.613267883388548
944,1,0.6591467484654919
945,1,0.5942226899915828
946,1,0.7715321398770929
947,1,0.648488304344283
948,1,0.6306292630184616
949,1,0.7273502528176732
950,1,0.7398169393407295
951,1,0.7422748570809192
952,1,0.7760712492433042
953,1,0.7530181579058538
954,0,0.28985977012361286
955,0,0.35746560077699735
956,1,0.627617463747843
957,1,0.648488304344283
958,1,0.7205565958883372
959,1,0.6424507038813797
960,0,0.40899203792133315
961,1,0.7494816683277047
962,1,0.6119666218549668
963,1,0.746769654176119
964,1,0.6409466171372397
965,1,0.7820197064843488
966,1,0.6362151208814741
967,0,0.340359983283839
968,0,0.3933311495544906
969,1,0.6208374376690935
970,0,0.30951519918219456
971,0,0.3503423054338262
972,0,0.4212229836681376
973,1,0.7461140449217717
974,0,0.3525157632399526
975,1,0.5982684789606393
976,0,0.32808266258568247
977,1,0.6672527129712796
978,1,0.7455824525519202
979,0,0.437166055256126
980,1,0.7706746181314094
981,1,0.773952799704938
982,0,0.43974908193607676
983,0,0.40406720451027023
984,1,0.6445796302797474
985,1,0.7719071683959963
986,1,0.7394474593158153
987,1,0.6519020436577807
988,1,0.6492718362453124
989,0,0.4239851903598306
990,0,0.4337329193507212
991,1,0.6482026335545287
992,1,0.7383607665037273
993,0,0.39071751801521004
994,1,0.6554525868820429
995,0,0.3788784937558243
996,1,0.6873007413767541
997,1,0.6425867574988322
998,1,0.6406340311141046
999,1,0.7757592018748647
1000,0,0.3366210886067231
1001,1,0.7263198966987795
1002,1,0.6523218654358663
1003,0,0.4206401958917986
1004,1,0.652611119505809
1005,1,0.6423433312986312
1006,0,0.3833509175658309
1007,1,0.6654248152188507
1008,1,0.6420230759936512
1009,1,0.7473187972371457
1010,1,0.7716504211116998
1011,1,0.6430044874874272
1012,1,0.6465355779595552
1013,1,0.7460756064692723
1014,1,0.6169154565360031
1015,1,0.610348954682915
1016,1,0.7548490896101429
1017,0,0.4045193103660882
1018,1,0.7206049130576218
1019,1,0.6334856371660421
1020,0,0.42833868418845705
1021,1,0.7700276959899283
1022,1,0.7385811310715247
1023,0,0.384961180171323
1024,1,0.6062612180369985
1025,0,0.4260287157227146
1026,1,0.6366133947179751
1027,0,0.4374732065426625
1028,1,0.6402163011255095
1029,1,0.648488304344283
1030,0,0.3691942763175605
1031,0,0.35844933837464554
1032,0,0.42622223364437956
1033,1,0.6264603553229765
1034,0,0.4188819717625635
1035,0,0.4284565451992086
1036,1,0.7691022086192971
1037,0,0.3124868349574393
1038,1,0.759537335973432
1039,0,0.4082532079125787
1040,1,0.5888174944710439
1041,1,0.6414979734223077
1042,1,0.648906034332878
1043,1,0.6233673830118188
1044,1,0.5923669321151885
1045,1,0.648488304344283
1046,1,0.7459489871340277
1047,1,0.7414899214708852
1048,0,0.41061199063128223
1049,1,0.6408973417243321
1050,0,0.3479389720759757
1051,1,0.7591076933420179
1052,1,0.7536443372947688
1053,1,0.6306292630184616
1054,1,0.5977537804637107
1055,1,0.6224998765644857
1056,0,0.36388863189959986
1057,1,0.6883601391796771
1058,0,0.40257194351921244
1059,1,0.6396931486647932
1060,0,0.41846424177396846
1061,0,0.3858816460269538
1062,1,0.6574010828427239
1063,1,0.6000250333776586
1064,0,0.40559637232344864
1065,0,0.4096090646563273
1066,1,0.7707588926905035
1067,1,0.77150814521426
1068,1,0.69486080566088
1069,0,0.39762837626451164
1070,0,0.4019891557428734
1071,0,0.41810527532358344
1072,1,0.6567762920921691
1073,1,0.744688724934101
1074,1,0.736039260952487
1075,1,0.6425867574988322
