id,risk_flag
477,0.23392804507250722
478,0.09743566407248284
479,0.16917517025771606
480,0.9564545414477933
481,0.15760282140212248
482,0.22550822243244775
483,0.048535222589478635
484,0.1486096684388308
485,0.9634717097613674
486,0.9313639894875927
487,0.25392332490459246
488,0.3008375041367851
489,0.13552777803908914
490,0.24713392603781953
491,0.9692393716871343
492,0.30438912782291894
493,0.9721204043365689
494,0.9649593728858095
495,0.9693682128200027
496,0.9663877539001139
497,0.9658314976328304
498,0.3238434319284541
499,0.22748213158586636
500,0.05100190948674266
501,0.9486529109349183
502,0.1001569378732563
503,0.9685796323225038
504,0.10396183394325571
505,0.25190664714401606
506,0.2590449662471073
507,0.3418810196947973
508,0.2619943755168954
509,0.26023923697998425
510,0.23775123138880572
511,0.2188230814660161
512,0.8965492176665728
513,0.23460028392768692
514,0.2219273604602464
515,0.9621235640399528
516,0.938118383571551
517,0.23281002577710933
518,0.9549179307226003
519,0.9717414727554193
520,0.19277623559383497
521,0.9734404762505152
522,0.2784179052564766
523,0.26932116446838167
524,0.22924904224593565
525,0.9616175221809721
526,0.3737005138119354
527,0.14808307069506674
528,0.967029928677451
529,0.26064093288222817
530,0.9411555963761561
531,0.30081722493558666
532,0.14085237617191046
533,0.2552869342524427
534,0.9712020411661865
535,0.24230313205581025
536,0.20992288697571035
537,0.22319990447582108
538,0.9732865239847657
539,0.9720338036782924
540,0.24129155375770145
541,0.2391545477539199
542,0.06802145963808717
543,0.21908973007395474
544,0.1286742268367847
545,0.9448660961047531
546,0.23410705754932523
547,0.20789478188482233
548,0.23906705261643987
549,0.22354540754177687
550,0.9550087219030873
551,0.21995090439521697
552,0.9539438983594747
553,0.9725588992555666
554,0.1270438097587791
555,0.9670610113225155
556,0.16296425750882013
557,0.20168754111788112
558,0.9749356086217242
559,0.2167586360048365
560,0.20631846390669745
561,0.20632112926825544
562,0.9554541441024779
563,0.9378560397214865
564,0.13906924470606544
565,0.10259741560598822
566,0.20121900076924382
567,0.27238675080657077
568,0.9742535590897505
569,0.9628538627017024
570,0.17198743097393113
571,0.2097155960920539
572,0.28324127049375886
573,0.03831154222072754
574,0.946858215365131
575,0.2687375320083584
576,0.9596179055070106
577,0.18489529775581806
578,0.9625899834311434
579,0.25835161047408395
580,0.9491246048147136
581,0.21540778900030935
582,0.9720649698338402
583,0.08434435311732913
584,0.9688898492634509
585,0.9524937506714919
586,0.19138732258720834
587,0.2614785707881245
588,0.9714535950348276
589,0.9538198596032493
590,0.2727147514810846
591,0.20726563829868289
592,0.23997174827073625
593,0.19975425233184385
594,0.20884311335311184
595,0.9594750724065547
596,0.231050416275328
597,0.18445000641136125
598,0.19952018669976074
599,0.2094843710181688
600,0.21744499360606298
601,0.962705566264941
602,0.21436745978172692
603,0.9639947832495936
604,0.2735972720521887
605,0.2121026521277242
606,0.9626589121872838
607,0.1969242521465373
608,0.9596546813324851
609,0.25698205153910275
610,0.06793458954741731
611,0.958531383322112
612,0.22404014771352868
613,0.8608037766300838
614,0.9459394712202326
615,0.9619012565069772
616,0.03608402116070275
617,0.9822163639314755
618,0.9769390905628764
619,0.2931037183528308
620,0.2981876041599549
621,0.9411555963761561
622,0.2307804491522745
623,0.22809585308729582
624,0.9379944793925449
625,0.20405182054938134
626,0.21567523990838833
627,0.27514702782816747
628,0.2467307847792917
629,0.23696428750816345
630,0.22803407124212224
631,0.8313595570053272
632,0.23643747415783092
633,0.24359948916054217
634,0.2169202270483154
635,0.9575606540269715
636,0.9599660752980455
637,0.26193640351398617
638,0.9624415434715253
639,0.14384887504940932
640,0.2119103358577166
641,0.19145432142511312
642,0.9751969489279863
643,0.22006258034775578
644,0.25758179711455437
645,0.2353948670296812
646,0.9662167836107477
647,0.9661495799941571
648,0.9609869595342386
649,0.14863249519325034
650,0.2086405177394533
651,0.9715666937990813
652,0.9542150542006885
653,0.22078463368081502
654,0.14716211672749058
655,0.1827643271630413
656,0.9579457410884679
657,0.21136251439144002
658,0.3220860653775977
659,0.4341421061840735
660,0.24833363015464313
661,0.30718214015005235
662,0.7427498759605541
663,0.15460024302042435
664,0.2544495043841483
665,0.2311052231783893
666,0.9523248817826062
667,0.3128190388048779
668,0.2741270945830737
669,0.9653304053367167
670,0.19763062815807736
671,0.24277626800632787
672,0.9243925724280404
673,0.9642513341417838
674,0.9656246787212632
675,0.21099006934491468
676,0.972416732941469
677,0.9732670248501372
678,0.26328866940604334
679,0.9510264627002509
680,0.2128448715566651
681,0.2474596698529378
682,0.8608037766300838
683,0.9684241914792643
684,0.9665897668968559
685,0.9692393716871343
686,0.18090246088540238
687,0.81942004509353
688,0.22884566281648008
689,0.21796254064007403
690,0.9351927683696777
691,0.07858339498544667
692,0.25408095478783455
693,0.8608329772922637
694,0.23561668828062857
695,0.2752102625220106
696,0.25402003144336954
697,0.24319703645468266
698,0.9637615750804788
699,0.24472145101080006
700,0.958247669695373
701,0.047367462499863885
702,0.16353569949600438
703,0.2557915083785804
704,0.9613622631897939
705,0.2721686773825253
706,0.879692134436023
707,0.24205941118886026
708,0.0905455976844652
709,0.2940877439152566
710,0.9775067225134941
711,0.9755132238365575
712,0.23470132680374212
713,0.1445642297117968
714,0.9634104079095798
715,0.1057731489078628
716,0.23713495436691678
717,0.25864385449431243
718,0.1137108264216151
719,0.20938695741437516
720,0.9545650815601328
721,0.23643747415783092
722,0.3143222326041149
723,0.961681028259424
724,0.30982852460647814
725,0.19735115137034573
726,0.9707823380268753
727,0.2631971640873407
728,0.9590231079953091
729,0.17701450536857596
730,0.23705796310942442
731,0.2106587579618445
732,0.9319619294808162
733,0.2139484702266826
734,0.9551236375234884
735,0.9708869825489173
736,0.13273140513414133
737,0.18209163644357065
738,0.23047211612814036
739,0.950766116760226
740,0.9725172785629965
741,0.08994926210750802
742,0.2144242149148327
743,0.2357707026770168
744,0.18211103762321068
745,0.9970280284898977
746,0.9541787027315598
747,0.9526513841961048
748,0.23066921246257963
749,0.25304157127110427
750,0.18637237732203701
751,0.23251203470708326
752,0.19008573513042212
753,0.20604766597496563
754,0.2870234239046324
755,0.25622386215083903
756,0.9578375952650794
757,0.30449980883270744
758,0.21046150454535642
759,0.9843059328537908
760,0.3289255612673435
761,0.1944607523711531
762,0.9712901632595798
763,0.962705566264941
764,0.24108890989734766
765,0.23752783681050588
766,0.20960182455010562
767,0.264211036802663
768,0.2842301670569677
769,0.9712901632595798
770,0.5324606910294476
771,0.9021029810561373
772,0.9703163893304999
773,0.19621011250718082
774,0.20871639377087467
775,0.2435979448692231
776,0.239217017606685
777,0.1988963232289756
778,0.19181650951298898
779,0.28454191599763917
780,0.0654495713518863
781,0.9746718709615677
782,0.18750891419315957
783,0.28126848421555717
784,0.2853316644263635
785,0.9690760501833167
786,0.17625441635819974
787,0.23492401173521432
788,0.24359043730503058
789,0.9791609337640887
790,0.9656107897636993
791,0.21509445715774472
792,0.9630184512515548
793,0.1621566510627426
794,0.9615060457468453
795,0.9488263790877755
796,0.967652336223189
797,0.9026729729348097
798,0.21772279914942233
799,0.17484095420786344
800,0.12419677653275459
801,0.9372487222135204
802,0.2890309132463565
803,0.24861896179704976
804,0.23359815066926398
805,0.9515682372281996
806,0.8832368006766673
807,0.967415700681684
808,0.20140677869794027
809,0.9754340892393795
810,0.18502790502868033
811,0.22517343226328426
812,0.2680039905770405
813,0.18857106044042296
814,0.3441922875626351
815,0.9729471511202862
816,0.25670444684710886
817,0.9488043482070759
818,0.19952018669976074
819,0.06914155401476739
820,0.23802035182154332
821,0.2076100677116625
822,0.9727208801514439
823,0.23470018234737886
824,0.20702186837805228
825,0.22201757091097946
826,0.9691450132195751
827,0.24924438464823193
828,0.2654933432555226
829,0.9484719212940889
830,0.9588740400833456
831,0.16149365654890374
832,0.1988460423518243
833,0.2424389499033144
834,0.3197850969526065
835,0.9642513341417838
836,0.92120774784831
837,0.15760282140212248
838,0.18958731244000898
839,0.219507647610348
840,0.9474304997033897
841,0.31153422753371657
842,0.2067554844395169
843,0.1460184146895284
844,0.23238562393006218
845,0.22501500100800026
846,0.2073318610049797
847,0.23447672798568905
848,0.10781275495755531
849,0.9614752385926104
850,0.22279672969967618
851,0.2633960922575107
852,0.11969977419987413
853,0.958101341323179
854,0.9654919948342269
855,0.29702279619334027
856,0.26065087781424073
857,0.9565694977306461
858,0.9646455176763834
859,0.30081722493558666
860,0.2691867333530732
861,0.8642641365955697
862,0.21705077031524958
863,0.2583734160550758
864,0.2515532374788783
865,0.22761539181956378
866,0.9599245505222019
867,0.2132536286363609
868,0.8866744589390002
869,0.2070589325773251
870,0.9546030718006274
871,0.14847888030930623
872,0.9843088818884377
873,0.08388618334580596
874,0.18316714852341362
875,0.937315671666912
876,0.12070354754393631
877,0.28304292275324244
878,0.954184205539079
879,0.24630540984773278
880,0.2714473324280312
881,0.8953533273318931
882,0.21556415487418334
883,0.9800582999504099
884,0.14203449085603312
885,0.9584230376928523
886,0.2273078548610103
887,0.05151458287211368
888,0.9698528810970866
889,0.9726430187257608
890,0.26424861882444123
891,0.8907994656695616
892,0.2235016926280488
893,0.3245486690424495
894,0.18926489389718593
895,0.9731663160658304
896,0.3090005295758481
897,0.24861896179704976
898,0.2736578229864909
899,0.26075261605271693
900,0.9746718709615677
901,0.2704615678066707
902,0.2699728241004498
903,0.94072804864389
904,0.23265694704109713
905,0.95341630679207
906,0.9498652371090205
907,0.9916827765121825
908,0.1057731489078628
909,0.31666589503070863
910,0.2506389107907497
911,0.9217605758911162
912,0.31025443240651146
913,0.26406889937228434
914,0.9832432207674868
915,0.25921399729720196
916,0.22749482512753474
917,0.27833182827597536
918,0.9552301163150024
919,0.2572184784089767
920,0.2735972720521887
921,0.23995860746334938
922,0.1864362848821052
923,0.8301243310282711
924,0.23166309763519052
925,0.8824984717935128
926,0.2063723406249258
927,0.2273576076806077
928,0.2800927643388163
929,0.966209567779109
930,0.21116183339718522
931,0.9538198596032493
932,0.7954047521274573
933,0.1961670676504921
934,0.968068324884045
935,0.20060813068360853
936,0.20800643147963133
937,0.2011687836030618
938,0.25043741416897025
939,0.9510999851208316
940,0.12068671829004093
941,0.9565576623451622
942,0.12940748669259286
943,0.23929040631213974
944,0.18806814622117599
945,0.1911030090942629
946,0.09115119197223986
947,0.29186012517503085
948,0.16971077005492557
949,0.9593135832814884
950,0.9732344126851823
951,0.9439459752415332
952,0.9450351136039217
953,0.1443182686059543
954,0.97090785959306
955,0.983848749939672
956,0.20472316828517284
957,0.23531639844252647
958,0.1344379453098519
959,0.2044114653926817
960,0.12924530135010817
961,0.9807129641079422
962,0.1745939986102023
963,0.07157044464882416
964,0.24327732056956708
965,0.06802145963808717
966,0.24353282841947704
967,0.22517343226328426
968,0.9587521866635651
969,0.21147534677423316
970,0.29930100846181745
971,0.21574600659808515
972,0.853488051159257
973,0.13797124174405667
974,0.30718214015005235
975,0.2697468559024411
976,0.1521887494860176
977,0.2182713292992212
978,0.5665579511896107
979,0.11646465926509349
980,0.10553750167172013
981,0.10205905240176745
982,0.9327395090332347
983,0.9561608648433684
984,0.30243967030383273
985,0.11450416535284973
986,0.9272436844992951
987,0.2166469488608334
988,0.25952194958298125
989,0.9695551280640498
990,0.962110389038566
991,0.2342551179148755
992,0.9650518820496418
993,0.9675664177293848
994,0.2870049305315985
995,0.9551161434859675
996,0.19195640052937785
997,0.1969969603352848
998,0.19629326891499316
999,0.08304596197510668
1000,0.18175665244647016
1001,0.9192698272828402
1002,0.2339503021404815
1003,0.11781528625843687
1004,0.2680908029015314
1005,0.3276812892983921
1006,0.954075522140465
1007,0.24572717385409343
1008,0.27526013170313596
1009,0.963977586785074
1010,0.10631239997219964
1011,0.17812307969987998
1012,0.3127456728012662
1013,0.10410369158258943
1014,0.19452387784094263
1015,0.2644006848547783
1016,0.9595908557010583
1017,0.9794469539878105
1018,0.9225869685416669
1019,0.20284616824264162
1020,0.962705566264941
1021,0.10908926664454807
1022,0.9458992645691902
1023,0.9847947649700831
1024,0.22734088875230898
1025,0.9749030746409664
1026,0.19938250875914257
1027,0.9739099518152651
1028,0.15176452697758339
1029,0.2168756464680075
1030,0.9362953868255034
1031,0.9853574521843995
1032,0.955270927950503
1033,0.16707514768410794
1034,0.9758827412632815
1035,0.9635028890574757
1036,0.9489632212309986
1037,0.2621123344618251
1038,0.9967697841452196
1039,0.9572393797849578
1040,0.2040472209963105
1041,0.262045463361052
1042,0.2886915917673963
1043,0.2629756083569977
1044,0.2550553293398357
1045,0.215581043415401
1046,0.9685388988218316
1047,0.15243527427662498
1048,0.9691723486826539
1049,0.25133819892459813
1050,0.2384336906525873
1051,0.11687174683790978
1052,0.9460184654103355
1053,0.22778409186888782
1054,0.1948860670950511
1055,0.20198824704652749
1056,0.24572717385409343
1057,0.9624137656432968
1058,0.9316758311213421
1059,0.20530844460988038
1060,0.9699488787304447
1061,0.9529827412010218
1062,0.21895407853649493
1063,0.25232993566343365
1064,0.9708382874525116
1065,0.9706915148632679
1066,0.040224038031003904
1067,0.13043022717825653
1068,0.9388893751205505
1069,0.8601752789544717
1070,0.945532043550653
1071,0.9649287231557105
1072,0.2686699962828883
1073,0.12420846217388112
1074,0.9702661879231206
1075,0.25724260871063015
1076,0.29499637827519554
1077,0.8927402231027884
1078,0.26064093288222817
1079,0.9545650815601328
1080,0.2258321384026778
1081,0.9639334697293946
1082,0.9688525425111028
1083,0.0813164514255967
1084,0.2441217424056847
1085,0.967602665518568
1086,0.19945992823144287
1087,0.8796962738099073
1088,0.2445492269017088
1089,0.9462466613828271
1090,0.1611682294041718
1091,0.2540559575881026
1092,0.9757625111412812
1093,0.19438555380800432
1094,0.20618974101868973
1095,0.9521522173281766
1096,0.9669840675132064
1097,0.2627640852627366
1098,0.23439124423710794
1099,0.9542938909048854
1100,0.04598020526508744
1101,0.25961014019607653
1102,0.9708063280728487
1103,0.20517728592131274
1104,0.04783885669876926
1105,0.9892687121488963
1106,0.08570834024403205
1107,0.1057731489078628
1108,0.8328037501086961
1109,0.9588567292882878
1110,0.9500190779275225
1111,0.2086117168504019
1112,0.1866739980150003
1113,0.9649625918896199
1114,0.9625224124767178
1115,0.15176452697758339
1116,0.26718767777476876
1117,0.9660201188417361
1118,0.9967697841452196
1119,0.24687398410431166
1120,0.2279386547055329
1121,0.2253863137199224
1122,0.20141811894133488
1123,0.23406702910230542
1124,0.21513835885912774
1125,0.25392332490459246
1126,0.3460473555996223
1127,0.9667709165967328
1128,0.26004015353117266
1129,0.2570786612949263
1130,0.9620134473044472
1131,0.22115139309548754
1132,0.9758542594872195
1133,0.16971077005492557
1134,0.9496408059673621
1135,0.22414820842748728
1136,0.9583127593173361
1137,0.23225835586274973
1138,0.19027814882636804
1139,0.22086442353883615
1140,0.13692820245893192
1141,0.16656083751120837
1142,0.21656302406888087
1143,0.2079123184705836
1144,0.16707514768410794
1145,0.9521522173281766
1146,0.8441290564245001
1147,0.17484095420786344
1148,0.034352673972252515
1149,0.2620915434082748
1150,0.9432527810437047
1151,0.23768396211193973
1152,0.023789973184984325
1153,0.21717793841840452
1154,0.9674446284663664
1155,0.9734404762505152
1156,0.9460317553343212
1157,0.24596285911183677
1158,0.17738671517454577
1159,0.9564807939266535
1160,0.034352673972252515
1161,0.8066839730548311
1162,0.9702443936478071
1163,0.9104357006105745
1164,0.09881472890690347
1165,0.9919709169744716
1166,0.28063894782752924
1167,0.23114100566728388
1168,0.09302631234954803
1169,0.15615407293273376
1170,0.28526889349389367
1171,0.23472732670695143
1172,0.9595427240054998
1173,0.33295324397444614
1174,0.20069186560567726
1175,0.10483783020215034
1176,0.24311133284126438
1177,0.9992515776717756
1178,0.2189012847930665
1179,0.25402003144336954
1180,0.9619431735906072
1181,0.0897146284042575
1182,0.24587383421743578
1183,0.29930100846181745
1184,0.2422653338299845
1185,0.9552905703873068
1186,0.9479819689412217
1187,0.2238381918206822
1188,0.21601009408017782
1189,0.20793382635762098
1190,0.21970829619362817
1191,0.9655054157361977
1192,0.12853590878158563
1193,0.9616131943953777
1194,0.26473751207231727
1195,0.958247669695373
1196,0.1504001906190799
1197,0.21722970339056766
1198,0.9437305743684019
1199,0.21922033766283816
1200,0.25601919487857405
1201,0.9496553815480872
1202,0.9777619002404624
1203,0.9498652371090205
1204,0.9585395191775803
1205,0.23952293731631194
1206,0.9615060457468453
1207,0.2079279758888983
1208,0.9639862103595112
1209,0.25259206738641654
1210,0.2257060795033205
1211,0.9537627291276272
1212,0.9297959495889098
1213,0.967393891619894
1214,0.9550156384351747
1215,0.3121928130605018
1216,0.12009360393348581
1217,0.19637051408471887
1218,0.9528622647093801
1219,0.2571834488686112
1220,0.17827657406089542
1221,0.13412030258628108
1222,0.2547901686763725
1223,0.965248269767768
1224,0.2506389107907497
1225,0.1436086691426238
1226,0.2469600129433016
1227,0.0930989894961566
1228,0.11500860482193372
1229,0.21661479977664128
1230,0.09341219040957925
1231,0.23716709463236677
1232,0.9970280284898977
1233,0.9640836032233605
1234,0.22003468865971376
1235,0.15275360778947286
1236,0.9037058151309303
1237,0.9492665332084933
1238,0.0730874556150226
1239,0.1914503198547373
1240,0.9704170165474346
1241,0.24924438464823193
1242,0.9533296191165707
1243,0.23312144073236915
1244,0.9512307070749104
1245,0.9767274329431739
1246,0.9560530536228435
1247,0.9578859486202853
1248,0.2184462890511513
1249,0.27921582902942327
1250,0.9640339552129555
1251,0.9615081020952684
1252,0.2406349607751698
1253,0.9641846723577897
1254,0.1303135064871999
